,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432368800.0,"[177.91, 177.94, 178.07, 0.0, 0.0]","[3, 1, 8, 0, 0]","[177.8, 177.78, 177.77, 0.0, 0.0]","[1, 1, 4, 0, 0]",191.0,182.2,177.91,0.0,177.71,182.69,13,2340796,0.0,0,20240202 14:00:27,23408
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432386600.0,"[177.8, 177.91, 177.94, 0.0, 0.0]","[1, 3, 1, 0, 0]","[177.78, 177.77, 177.68, 0.0, 0.0]","[1, 4, 2, 0, 0]",191.0,182.2,177.8,0.0,177.71,182.69,13,2340896,0.0,0,20240202 14:00:30,23409
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432386600.0,"[177.8, 177.91, 177.94, 0.0, 0.0]","[1, 3, 1, 0, 0]","[177.78, 177.77, 177.68, 0.0, 0.0]","[1, 4, 2, 0, 0]",191.0,182.2,177.8,0.0,177.71,182.69,13,2340896,0.0,0,20240202 14:00:30,23409
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432386600.0,"[177.8, 177.91, 177.94, 0.0, 0.0]","[1, 3, 1, 0, 0]","[177.78, 177.77, 177.68, 0.0, 0.0]","[2, 4, 2, 0, 0]",191.0,182.2,177.8,0.0,177.71,182.69,13,2340896,0.0,0,20240202 14:00:33,23409
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432386600.0,"[177.8, 177.91, 177.94, 0.0, 0.0]","[1, 3, 1, 0, 0]","[177.78, 177.77, 177.68, 0.0, 0.0]","[2, 4, 2, 0, 0]",191.0,182.2,177.8,0.0,177.71,182.69,13,2340896,0.0,0,20240202 14:00:33,23409
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432386600.0,"[177.8, 177.91, 177.94, 0.0, 0.0]","[1, 3, 1, 0, 0]","[177.78, 177.77, 177.68, 0.0, 0.0]","[2, 4, 2, 0, 0]",191.0,182.2,177.8,0.0,177.71,182.69,13,2340896,0.0,0,20240202 14:00:33,23409
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432386600.0,"[177.8, 177.91, 177.94, 0.0, 0.0]","[1, 3, 1, 0, 0]","[177.78, 177.77, 177.68, 0.0, 0.0]","[2, 4, 2, 0, 0]",191.0,182.2,177.8,0.0,177.71,182.69,13,2340896,0.0,0,20240202 14:00:33,23409
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432386600.0,"[177.8, 177.91, 177.94, 0.0, 0.0]","[1, 3, 1, 0, 0]","[177.78, 177.77, 177.68, 0.0, 0.0]","[2, 4, 2, 0, 0]",191.0,182.2,177.8,0.0,177.71,182.69,13,2340896,0.0,0,20240202 14:00:33,23409
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432386600.0,"[177.8, 177.91, 177.94, 0.0, 0.0]","[1, 3, 1, 0, 0]","[177.78, 177.77, 177.68, 0.0, 0.0]","[2, 4, 2, 0, 0]",191.0,182.2,177.8,0.0,177.71,182.69,13,2340896,0.0,0,20240202 14:00:33,23409
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432386600.0,"[177.8, 177.91, 177.94, 0.0, 0.0]","[1, 3, 1, 0, 0]","[177.78, 177.77, 177.68, 0.0, 0.0]","[2, 4, 2, 0, 0]",191.0,182.2,177.8,0.0,177.71,182.69,13,2340896,0.0,0,20240202 14:00:33,23409
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432457700.0,"[177.78, 177.91, 177.94, 0.0, 0.0]","[4, 3, 1, 0, 0]","[177.77, 177.68, 177.65, 0.0, 0.0]","[4, 2, 1, 0, 0]",191.0,182.2,177.78,0.0,177.71,182.69,13,2341296,0.0,0,20240202 14:00:42,23413
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432457700.0,"[177.78, 177.91, 177.94, 0.0, 0.0]","[4, 3, 1, 0, 0]","[177.77, 177.68, 177.65, 0.0, 0.0]","[4, 2, 1, 0, 0]",191.0,182.2,177.78,0.0,177.71,182.69,13,2341296,0.0,0,20240202 14:00:42,23413
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432475500.0,"[177.78, 177.91, 177.94, 0.0, 0.0]","[3, 3, 1, 0, 0]","[177.77, 177.68, 177.65, 0.0, 0.0]","[4, 2, 1, 0, 0]",191.0,182.2,177.78,0.0,177.71,182.69,13,2341396,0.0,0,20240202 14:00:45,23414
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432475500.0,"[177.78, 177.91, 177.94, 0.0, 0.0]","[3, 3, 1, 0, 0]","[177.77, 177.68, 177.65, 0.0, 0.0]","[4, 2, 1, 0, 0]",191.0,182.2,177.78,0.0,177.71,182.69,13,2341396,0.0,0,20240202 14:00:45,23414
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432493300.0,"[177.78, 177.91, 177.94, 0.0, 0.0]","[4, 3, 2, 0, 0]","[177.77, 177.68, 177.65, 0.0, 0.0]","[4, 2, 1, 0, 0]",191.0,182.2,177.78,0.0,177.71,182.69,13,2341496,0.0,0,20240202 14:00:48,23415
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432493300.0,"[177.78, 177.91, 177.94, 0.0, 0.0]","[4, 3, 2, 0, 0]","[177.77, 177.68, 177.65, 0.0, 0.0]","[4, 2, 1, 0, 0]",191.0,182.2,177.78,0.0,177.71,182.69,13,2341496,0.0,0,20240202 14:00:48,23415
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432635500.0,"[177.91, 177.94, 178.07, 0.0, 0.0]","[3, 2, 6, 0, 0]","[177.78, 177.73, 177.68, 0.0, 0.0]","[9, 1, 2, 0, 0]",191.0,182.2,177.78,0.0,177.71,182.69,13,2342296,0.0,0,20240202 14:00:51,23423
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432635500.0,"[177.91, 177.94, 178.07, 0.0, 0.0]","[3, 2, 6, 0, 0]","[177.78, 177.73, 177.68, 0.0, 0.0]","[9, 1, 2, 0, 0]",191.0,182.2,177.78,0.0,177.71,182.69,13,2342296,0.0,0,20240202 14:00:51,23423
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432759900.0,"[177.91, 177.94, 178.07, 0.0, 0.0]","[3, 2, 6, 0, 0]","[177.78, 177.73, 177.68, 0.0, 0.0]","[3, 1, 2, 0, 0]",191.0,182.2,177.78,0.0,177.71,182.69,13,2342996,0.0,0,20240202 14:00:54,23430
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432759900.0,"[177.91, 177.94, 178.07, 0.0, 0.0]","[3, 2, 6, 0, 0]","[177.78, 177.73, 177.68, 0.0, 0.0]","[3, 1, 2, 0, 0]",191.0,182.2,177.78,0.0,177.71,182.69,13,2342996,0.0,0,20240202 14:00:54,23430
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432831000.0,"[177.78, 177.84, 177.91, 0.0, 0.0]","[3, 2, 3, 0, 0]","[177.73, 177.68, 177.67000000000002, 0.0, 0.0]","[1, 2, 3, 0, 0]",191.0,182.2,177.78,0.0,177.71,182.69,13,2343396,0.0,0,20240202 14:01:00,23434
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432831000.0,"[177.78, 177.84, 177.91, 0.0, 0.0]","[3, 2, 3, 0, 0]","[177.73, 177.68, 177.67000000000002, 0.0, 0.0]","[1, 2, 3, 0, 0]",191.0,182.2,177.78,0.0,177.71,182.69,13,2343396,0.0,0,20240202 14:01:00,23434
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432831000.0,"[177.78, 177.84, 177.91, 0.0, 0.0]","[3, 2, 3, 0, 0]","[177.73, 177.68, 177.67000000000002, 0.0, 0.0]","[1, 2, 3, 0, 0]",191.0,182.2,177.78,0.0,177.71,182.69,13,2343396,0.0,0,20240202 14:01:00,23434
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432831000.0,"[177.78, 177.84, 177.91, 0.0, 0.0]","[3, 2, 3, 0, 0]","[177.73, 177.68, 177.67000000000002, 0.0, 0.0]","[1, 2, 3, 0, 0]",191.0,182.2,177.78,0.0,177.71,182.69,13,2343396,0.0,0,20240202 14:01:00,23434
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432866600.0,"[177.76, 177.77, 177.78, 0.0, 0.0]","[3, 2, 3, 0, 0]","[177.68, 177.67000000000002, 177.65, 0.0, 0.0]","[1, 4, 1, 0, 0]",191.0,182.2,177.68,0.0,177.68,182.69,13,2343596,0.0,0,20240202 14:01:06,23436
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432866600.0,"[177.76, 177.77, 177.78, 0.0, 0.0]","[3, 2, 3, 0, 0]","[177.68, 177.67000000000002, 177.65, 0.0, 0.0]","[1, 4, 1, 0, 0]",191.0,182.2,177.68,0.0,177.68,182.69,13,2343596,0.0,0,20240202 14:01:06,23436
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432866600.0,"[177.76, 177.77, 177.78, 0.0, 0.0]","[3, 2, 3, 0, 0]","[177.68, 177.67000000000002, 177.65, 0.0, 0.0]","[1, 4, 1, 0, 0]",191.0,182.2,177.68,0.0,177.68,182.69,13,2343596,0.0,0,20240202 14:01:06,23436
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432955400.0,"[177.76, 177.77, 177.78, 0.0, 0.0]","[3, 2, 5, 0, 0]","[177.65, 177.64000000000001, 177.61, 0.0, 0.0]","[1, 1, 6, 0, 0]",191.0,182.2,177.67000000000002,0.0,177.67000000000002,182.69,13,2344096,0.0,0,20240202 14:01:09,23441
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432955400.0,"[177.76, 177.77, 177.78, 0.0, 0.0]","[3, 2, 5, 0, 0]","[177.65, 177.64000000000001, 177.61, 0.0, 0.0]","[1, 1, 6, 0, 0]",191.0,182.2,177.67000000000002,0.0,177.67000000000002,182.69,13,2344096,0.0,0,20240202 14:01:09,23441
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432991000.0,"[177.65, 177.68, 177.76, 0.0, 0.0]","[1, 1, 3, 0, 0]","[177.61, 177.6, 177.56, 0.0, 0.0]","[6, 14, 1, 0, 0]",191.0,182.2,177.64000000000001,0.0,177.64000000000001,182.69,13,2344296,0.0,0,20240202 14:01:12,23443
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432991000.0,"[177.65, 177.68, 177.76, 0.0, 0.0]","[1, 1, 3, 0, 0]","[177.61, 177.6, 177.56, 0.0, 0.0]","[6, 14, 1, 0, 0]",191.0,182.2,177.64000000000001,0.0,177.64000000000001,182.69,13,2344296,0.0,0,20240202 14:01:12,23443
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,432991000.0,"[177.65, 177.68, 177.76, 0.0, 0.0]","[1, 1, 3, 0, 0]","[177.61, 177.6, 177.56, 0.0, 0.0]","[6, 14, 1, 0, 0]",191.0,182.2,177.64000000000001,0.0,177.64000000000001,182.69,13,2344296,0.0,0,20240202 14:01:12,23443
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433097600.0,"[177.68, 177.70000000000002, 177.76, 0.0, 0.0]","[2, 5, 1, 0, 0]","[177.61, 177.6, 177.56, 0.0, 0.0]","[6, 16, 1, 0, 0]",191.0,182.2,177.64000000000001,0.0,177.64000000000001,182.69,13,2344896,0.0,0,20240202 14:01:15,23449
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433097600.0,"[177.67000000000002, 177.68, 177.70000000000002, 0.0, 0.0]","[1, 2, 5, 0, 0]","[177.65, 177.61, 177.6, 0.0, 0.0]","[5, 6, 17, 0, 0]",191.0,182.2,177.64000000000001,0.0,177.64000000000001,182.69,13,2344896,0.0,0,20240202 14:01:18,23449
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433097600.0,"[177.67000000000002, 177.68, 177.70000000000002, 0.0, 0.0]","[1, 2, 5, 0, 0]","[177.65, 177.61, 177.6, 0.0, 0.0]","[5, 6, 17, 0, 0]",191.0,182.2,177.64000000000001,0.0,177.64000000000001,182.69,13,2344896,0.0,0,20240202 14:01:18,23449
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433239700.0,"[177.65, 177.67000000000002, 177.68, 0.0, 0.0]","[2, 1, 2, 0, 0]","[177.61, 177.6, 177.56, 0.0, 0.0]","[4, 17, 1, 0, 0]",191.0,182.2,177.64000000000001,0.0,177.61,182.69,13,2345696,0.0,0,20240202 14:01:21,23457
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433239700.0,"[177.65, 177.67000000000002, 177.68, 0.0, 0.0]","[2, 1, 2, 0, 0]","[177.61, 177.6, 177.56, 0.0, 0.0]","[4, 17, 1, 0, 0]",191.0,182.2,177.64000000000001,0.0,177.61,182.69,13,2345696,0.0,0,20240202 14:01:21,23457
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433239700.0,"[177.65, 177.67000000000002, 177.68, 0.0, 0.0]","[2, 1, 2, 0, 0]","[177.61, 177.6, 177.56, 0.0, 0.0]","[4, 17, 1, 0, 0]",191.0,182.2,177.64000000000001,0.0,177.61,182.69,13,2345696,0.0,0,20240202 14:01:21,23457
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433239700.0,"[177.65, 177.67000000000002, 177.68, 0.0, 0.0]","[2, 1, 2, 0, 0]","[177.61, 177.6, 177.56, 0.0, 0.0]","[4, 17, 1, 0, 0]",191.0,182.2,177.64000000000001,0.0,177.61,182.69,13,2345696,0.0,0,20240202 14:01:21,23457
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433239700.0,"[177.65, 177.67000000000002, 177.68, 0.0, 0.0]","[2, 1, 2, 0, 0]","[177.61, 177.6, 177.56, 0.0, 0.0]","[4, 17, 1, 0, 0]",191.0,182.2,177.64000000000001,0.0,177.61,182.69,13,2345696,0.0,0,20240202 14:01:21,23457
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433257400.0,"[177.63, 177.65, 177.67000000000002, 0.0, 0.0]","[1, 1, 1, 0, 0]","[177.62, 177.61, 177.6, 0.0, 0.0]","[1, 4, 17, 0, 0]",191.0,182.2,177.65,0.0,177.61,182.69,13,2345796,0.0,0,20240202 14:01:27,23458
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433275200.0,"[177.65, 177.67000000000002, 177.68, 0.0, 0.0]","[1, 1, 2, 0, 0]","[177.62, 177.61, 177.6, 0.0, 0.0]","[1, 5, 17, 0, 0]",191.0,182.2,177.63,0.0,177.61,182.69,13,2345896,0.0,0,20240202 14:01:30,23459
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433275200.0,"[177.65, 177.67000000000002, 177.68, 0.0, 0.0]","[1, 1, 2, 0, 0]","[177.62, 177.61, 177.6, 0.0, 0.0]","[1, 5, 17, 0, 0]",191.0,182.2,177.63,0.0,177.61,182.69,13,2345896,0.0,0,20240202 14:01:30,23459
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433293000.0,"[177.67000000000002, 177.70000000000002, 177.71, 0.0, 0.0]","[1, 5, 1, 0, 0]","[177.62, 177.61, 177.6, 0.0, 0.0]","[1, 5, 17, 0, 0]",191.0,182.2,177.65,0.0,177.61,182.69,13,2345996,0.0,0,20240202 14:01:33,23460
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433293000.0,"[177.67000000000002, 177.70000000000002, 177.71, 0.0, 0.0]","[1, 5, 1, 0, 0]","[177.62, 177.61, 177.6, 0.0, 0.0]","[1, 5, 17, 0, 0]",191.0,182.2,177.65,0.0,177.61,182.69,13,2345996,0.0,0,20240202 14:01:33,23460
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433293000.0,"[177.67000000000002, 177.70000000000002, 177.71, 0.0, 0.0]","[1, 5, 1, 0, 0]","[177.62, 177.61, 177.6, 0.0, 0.0]","[1, 5, 17, 0, 0]",191.0,182.2,177.65,0.0,177.61,182.69,13,2345996,0.0,0,20240202 14:01:33,23460
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433293000.0,"[177.64000000000001, 177.67000000000002, 177.70000000000002, 0.0, 0.0]","[2, 1, 5, 0, 0]","[177.63, 177.62, 177.61, 0.0, 0.0]","[5, 1, 6, 0, 0]",191.0,182.2,177.65,0.0,177.61,182.69,13,2345996,0.0,0,20240202 14:01:36,23460
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433293000.0,"[177.64000000000001, 177.67000000000002, 177.70000000000002, 0.0, 0.0]","[2, 1, 5, 0, 0]","[177.63, 177.62, 177.61, 0.0, 0.0]","[5, 1, 6, 0, 0]",191.0,182.2,177.65,0.0,177.61,182.69,13,2345996,0.0,0,20240202 14:01:36,23460
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433488400.0,"[177.71, 177.73, 177.76, 0.0, 0.0]","[1, 3, 1, 0, 0]","[177.63, 177.62, 177.61, 0.0, 0.0]","[2, 1, 6, 0, 0]",191.0,182.2,177.70000000000002,0.0,177.61,182.69,13,2347096,0.0,0,20240202 14:01:39,23471
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433488400.0,"[177.71, 177.73, 177.76, 0.0, 0.0]","[1, 3, 1, 0, 0]","[177.63, 177.62, 177.61, 0.0, 0.0]","[2, 1, 6, 0, 0]",191.0,182.2,177.70000000000002,0.0,177.61,182.69,13,2347096,0.0,0,20240202 14:01:39,23471
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433523900.0,"[177.71, 177.73, 177.76, 0.0, 0.0]","[2, 3, 1, 0, 0]","[177.62, 177.61, 177.6, 0.0, 0.0]","[2, 6, 17, 0, 0]",191.0,182.2,177.63,0.0,177.61,182.69,13,2347296,0.0,0,20240202 14:01:42,23473
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433523900.0,"[177.71, 177.73, 177.76, 0.0, 0.0]","[2, 3, 1, 0, 0]","[177.62, 177.61, 177.6, 0.0, 0.0]","[2, 6, 17, 0, 0]",191.0,182.2,177.63,0.0,177.61,182.69,13,2347296,0.0,0,20240202 14:01:42,23473
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433630500.0,"[177.73, 177.76, 177.77, 0.0, 0.0]","[3, 1, 2, 0, 0]","[177.61, 177.6, 177.58, 0.0, 0.0]","[6, 17, 1, 0, 0]",191.0,182.2,177.64000000000001,0.0,177.61,182.69,13,2347896,0.0,0,20240202 14:01:45,23479
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433630500.0,"[177.73, 177.76, 177.77, 0.0, 0.0]","[3, 1, 2, 0, 0]","[177.61, 177.6, 177.58, 0.0, 0.0]","[6, 17, 1, 0, 0]",191.0,182.2,177.64000000000001,0.0,177.61,182.69,13,2347896,0.0,0,20240202 14:01:45,23479
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433630500.0,"[177.73, 177.76, 177.77, 0.0, 0.0]","[3, 1, 2, 0, 0]","[177.63, 177.62, 177.61, 0.0, 0.0]","[1, 2, 6, 0, 0]",191.0,182.2,177.64000000000001,0.0,177.61,182.69,13,2347896,0.0,0,20240202 14:01:48,23479
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433683800.0,"[177.73, 177.77, 177.78, 0.0, 0.0]","[1, 2, 5, 0, 0]","[177.61, 177.6, 177.59, 0.0, 0.0]","[6, 17, 1, 0, 0]",191.0,182.2,177.62,0.0,177.61,182.69,13,2348196,0.0,0,20240202 14:01:51,23482
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433683800.0,"[177.73, 177.77, 177.78, 0.0, 0.0]","[1, 2, 5, 0, 0]","[177.61, 177.6, 177.59, 0.0, 0.0]","[6, 17, 1, 0, 0]",191.0,182.2,177.62,0.0,177.61,182.69,13,2348196,0.0,0,20240202 14:01:51,23482
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433683800.0,"[177.73, 177.77, 177.78, 0.0, 0.0]","[1, 2, 5, 0, 0]","[177.61, 177.6, 177.59, 0.0, 0.0]","[6, 17, 1, 0, 0]",191.0,182.2,177.62,0.0,177.61,182.69,13,2348196,0.0,0,20240202 14:01:51,23482
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433808100.0,"[177.72, 177.73, 177.77, 0.0, 0.0]","[1, 1, 2, 0, 0]","[177.6, 177.56, 177.52, 0.0, 0.0]","[17, 1, 6, 0, 0]",191.0,182.2,177.6,0.0,177.6,182.69,13,2348896,0.0,0,20240202 14:01:54,23489
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
603444.SH,433808100.0,"[177.72, 177.73, 177.77, 0.0, 0.0]","[1, 1, 2, 0, 0]","[177.6, 177.56, 177.52, 0.0, 0.0]","[17, 1, 6, 0, 0]",191.0,182.2,177.6,0.0,177.6,182.69,13,2348896,0.0,0,20240202 14:01:54,23489
,amount,askPrice,askVol,bidPrice,bidVol,high,lastClose,lastPrice,lastSettlementPrice,low,open,openInt,pvolume,settlementPrice,stockStatus,timetag,volume
