volume,8630
,603444.SH
amount,162553300.0
askPrice,"[187.85, 187.99, 188.0, 0.0, 0.0]"
askVol,"[2, 2, 2, 0, 0]"
bidPrice,"[187.77, 187.76, 187.75, 0.0, 0.0]"
bidVol,"[1, 52, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.85
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,863133
settlementPrice,0.0
stockStatus,0
timetag,20240202 09:59:24
volume,8631
,603444.SH
amount,162553300.0
askPrice,"[187.85, 187.88, 187.9, 0.0, 0.0]"
askVol,"[2, 1, 7, 0, 0]"
bidPrice,"[187.82, 187.77, 187.76, 0.0, 0.0]"
bidVol,"[1, 1, 55, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.85
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,863133
settlementPrice,0.0
stockStatus,0
timetag,20240202 09:59:27
volume,8631
,603444.SH
amount,162553300.0
askPrice,"[187.85, 187.88, 187.9, 0.0, 0.0]"
askVol,"[2, 1, 7, 0, 0]"
bidPrice,"[187.82, 187.77, 187.76, 0.0, 0.0]"
bidVol,"[1, 1, 55, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.85
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,863133
settlementPrice,0.0
stockStatus,0
timetag,20240202 09:59:27
volume,8631
,603444.SH
amount,162590900.0
askPrice,"[187.83, 187.85, 187.88, 0.0, 0.0]"
askVol,"[1, 2, 1, 0, 0]"
bidPrice,"[187.77, 187.76, 187.75, 0.0, 0.0]"
bidVol,"[1, 55, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.82
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,863333
settlementPrice,0.0
stockStatus,0
timetag,20240202 09:59:33
volume,8633
,603444.SH
amount,162590900.0
askPrice,"[187.83, 187.85, 187.88, 0.0, 0.0]"
askVol,"[2, 2, 1, 0, 0]"
bidPrice,"[187.77, 187.76, 187.75, 0.0, 0.0]"
bidVol,"[1, 56, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.82
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,863333
settlementPrice,0.0
stockStatus,0
timetag,20240202 09:59:36
volume,8633
,603444.SH
amount,163773800.0
askPrice,"[187.76, 187.77, 187.82, 0.0, 0.0]"
askVol,"[1, 4, 1, 0, 0]"
bidPrice,"[187.70000000000002, 187.66, 187.65, 0.0, 0.0]"
bidVol,"[22, 1, 4, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.70000000000002
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,869633
settlementPrice,0.0
stockStatus,0
timetag,20240202 09:59:39
volume,8696
,603444.SH
amount,164017800.0
askPrice,"[187.74, 187.77, 187.82, 0.0, 0.0]"
askVol,"[1, 1, 1, 0, 0]"
bidPrice,"[187.70000000000002, 187.66, 187.65, 0.0, 0.0]"
bidVol,"[10, 3, 4, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.70000000000002
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,870933
settlementPrice,0.0
stockStatus,0
timetag,20240202 09:59:42
volume,8709
,603444.SH
amount,164299300.0
askPrice,"[187.74, 187.76, 187.77, 0.0, 0.0]"
askVol,"[1, 1, 1, 0, 0]"
bidPrice,"[187.66, 187.65, 187.56, 0.0, 0.0]"
bidVol,"[3, 4, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.70000000000002
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,872433
settlementPrice,0.0
stockStatus,0
timetag,20240202 09:59:45
volume,8724
,603444.SH
amount,164336900.0
askPrice,"[187.70000000000002, 187.74, 187.76, 0.0, 0.0]"
askVol,"[4, 2, 1, 0, 0]"
bidPrice,"[187.66, 187.65, 187.56, 0.0, 0.0]"
bidVol,"[1, 5, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.66
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,872633
settlementPrice,0.0
stockStatus,0
timetag,20240202 09:59:48
volume,8726
,603444.SH
amount,164393200.0
askPrice,"[187.70000000000002, 187.74, 187.76, 0.0, 0.0]"
askVol,"[3, 2, 1, 0, 0]"
bidPrice,"[187.66, 187.65, 187.56, 0.0, 0.0]"
bidVol,"[1, 5, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.70000000000002
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,872933
settlementPrice,0.0
stockStatus,0
timetag,20240202 09:59:51
volume,8729
,603444.SH
amount,164505800.0
askPrice,"[187.76, 187.77, 187.83, 0.0, 0.0]"
askVol,"[1, 1, 2, 0, 0]"
bidPrice,"[187.66, 187.65, 187.56, 0.0, 0.0]"
bidVol,"[1, 5, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.74
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,873533
settlementPrice,0.0
stockStatus,0
timetag,20240202 09:59:54
volume,8735
,603444.SH
amount,164712200.0
askPrice,"[187.77, 187.83, 187.85, 0.0, 0.0]"
askVol,"[1, 2, 1, 0, 0]"
bidPrice,"[187.71, 187.65, 187.64000000000001, 0.0, 0.0]"
bidVol,"[2, 1, 3, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.76
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,874633
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:00
volume,8746
,603444.SH
amount,164712200.0
askPrice,"[187.77, 187.83, 187.85, 0.0, 0.0]"
askVol,"[1, 2, 1, 0, 0]"
bidPrice,"[187.71, 187.65, 187.64000000000001, 0.0, 0.0]"
bidVol,"[2, 1, 3, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.76
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,874633
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:00
volume,8746
,603444.SH
amount,164806100.0
askPrice,"[187.74, 187.77, 187.83, 0.0, 0.0]"
askVol,"[1, 2, 2, 0, 0]"
bidPrice,"[187.66, 187.64000000000001, 187.56, 0.0, 0.0]"
bidVol,"[4, 3, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.74
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,875133
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:03
volume,8751
,603444.SH
amount,164881200.0
askPrice,"[187.73, 187.74, 187.77, 0.0, 0.0]"
askVol,"[2, 1, 2, 0, 0]"
bidPrice,"[187.66, 187.64000000000001, 187.56, 0.0, 0.0]"
bidVol,"[1, 3, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.71
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,875533
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:06
volume,8755
,603444.SH
amount,164975000.0
askPrice,"[187.56, 187.66, 187.72, 0.0, 0.0]"
askVol,"[1, 1, 1, 0, 0]"
bidPrice,"[187.55, 187.5, 187.37, 0.0, 0.0]"
bidVol,"[2, 4, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.56
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,876033
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:09
volume,8760
,603444.SH
amount,165106200.0
askPrice,"[187.43, 187.54, 187.55, 0.0, 0.0]"
askVol,"[1, 3, 1, 0, 0]"
bidPrice,"[187.37, 187.36, 187.33, 0.0, 0.0]"
bidVol,"[1, 1, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.5
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,876733
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:12
volume,8767
,603444.SH
amount,165125000.0
askPrice,"[187.43, 187.54, 187.55, 0.0, 0.0]"
askVol,"[1, 3, 1, 0, 0]"
bidPrice,"[187.36, 187.33, 187.3, 0.0, 0.0]"
bidVol,"[1, 1, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.37
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,876833
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:15
volume,8768
,603444.SH
amount,165199900.0
askPrice,"[187.36, 187.43, 187.48, 0.0, 0.0]"
askVol,"[1, 1, 5, 0, 0]"
bidPrice,"[187.25, 187.15, 187.12, 0.0, 0.0]"
bidVol,"[1, 1, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.3
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,877233
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:18
volume,8772
,603444.SH
amount,165237400.0
askPrice,"[187.3, 187.34, 187.35, 0.0, 0.0]"
askVol,"[1, 2, 1, 0, 0]"
bidPrice,"[187.16, 187.15, 187.12, 0.0, 0.0]"
bidVol,"[1, 1, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.3
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,877433
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:21
volume,8774
,603444.SH
amount,165274800.0
askPrice,"[187.25, 187.29, 187.3, 0.0, 0.0]"
askVol,"[1, 1, 1, 0, 0]"
bidPrice,"[187.21, 187.13, 187.12, 0.0, 0.0]"
bidVol,"[1, 1, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.15
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,877633
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:24
volume,8776
,603444.SH
amount,165293500.0
askPrice,"[187.25, 187.29, 187.34, 0.0, 0.0]"
askVol,"[1, 1, 2, 0, 0]"
bidPrice,"[187.13, 187.12, 187.11, 0.0, 0.0]"
bidVol,"[1, 1, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.21
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,877733
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:27
volume,8777
,603444.SH
amount,165331000.0
askPrice,"[187.21, 187.24, 187.25, 0.0, 0.0]"
askVol,"[20, 1, 1, 0, 0]"
bidPrice,"[187.11, 187.1, 187.09, 0.0, 0.0]"
bidVol,"[1, 8, 2, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.12
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,877933
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:30
volume,8779
,603444.SH
amount,165331000.0
askPrice,"[187.21, 187.24, 187.25, 0.0, 0.0]"
askVol,"[20, 1, 1, 0, 0]"
bidPrice,"[187.11, 187.1, 187.09, 0.0, 0.0]"
bidVol,"[1, 8, 2, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.12
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,877933
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:30
volume,8779
,603444.SH
amount,165331000.0
askPrice,"[187.21, 187.24, 187.25, 0.0, 0.0]"
askVol,"[20, 1, 1, 0, 0]"
bidPrice,"[187.11, 187.1, 187.09, 0.0, 0.0]"
bidVol,"[1, 8, 2, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.12
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,877933
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:30
volume,8779
,603444.SH
amount,165387100.0
askPrice,"[187.20000000000002, 187.21, 187.23, 0.0, 0.0]"
askVol,"[1, 20, 1, 0, 0]"
bidPrice,"[187.17000000000002, 187.16, 187.11, 0.0, 0.0]"
bidVol,"[6, 1, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.17000000000002
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,878233
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:33
volume,8782
,603444.SH
amount,165387100.0
askPrice,"[187.20000000000002, 187.21, 187.23, 0.0, 0.0]"
askVol,"[1, 20, 1, 0, 0]"
bidPrice,"[187.17000000000002, 187.16, 187.11, 0.0, 0.0]"
bidVol,"[6, 1, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.17000000000002
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,878233
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:33
volume,8782
,603444.SH
amount,165555500.0
askPrice,"[187.17000000000002, 187.20000000000002, 187.21, 0.0, 0.0]"
askVol,"[1, 1, 20, 0, 0]"
bidPrice,"[187.1, 187.09, 187.05, 0.0, 0.0]"
bidVol,"[7, 2, 23, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.1
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,879133
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:36
volume,8791
,603444.SH
amount,165555500.0
askPrice,"[187.17000000000002, 187.20000000000002, 187.21, 0.0, 0.0]"
askVol,"[1, 1, 20, 0, 0]"
bidPrice,"[187.1, 187.09, 187.05, 0.0, 0.0]"
bidVol,"[7, 2, 23, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.1
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,879133
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:36
volume,8791
,603444.SH
amount,165723900.0
askPrice,"[187.1, 187.11, 187.16, 0.0, 0.0]"
askVol,"[2, 1, 1, 0, 0]"
bidPrice,"[187.09, 187.05, 187.04, 0.0, 0.0]"
bidVol,"[4, 23, 6, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.09
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,880033
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:39
volume,8800
,603444.SH
amount,165723900.0
askPrice,"[187.1, 187.11, 187.16, 0.0, 0.0]"
askVol,"[2, 1, 1, 0, 0]"
bidPrice,"[187.09, 187.05, 187.04, 0.0, 0.0]"
bidVol,"[4, 23, 6, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.09
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,880033
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:39
volume,8800
,603444.SH
amount,166341200.0
askPrice,"[187.05, 187.08, 187.09, 0.0, 0.0]"
askVol,"[1, 2, 6, 0, 0]"
bidPrice,"[187.04, 187.03, 187.02, 0.0, 0.0]"
bidVol,"[1, 1, 3, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.04
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,883333
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:42
volume,8833
,603444.SH
amount,166528200.0
askPrice,"[187.02, 187.03, 187.04, 0.0, 0.0]"
askVol,"[1, 1, 11, 0, 0]"
bidPrice,"[187.01, 187.0, 186.98, 0.0, 0.0]"
bidVol,"[2, 50, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.02
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,884333
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:45
volume,8843
,603444.SH
amount,166528200.0
askPrice,"[187.02, 187.03, 187.04, 0.0, 0.0]"
askVol,"[1, 1, 11, 0, 0]"
bidPrice,"[187.01, 187.0, 186.98, 0.0, 0.0]"
bidVol,"[2, 50, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.02
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,884333
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:45
volume,8843
,603444.SH
amount,166528200.0
askPrice,"[187.02, 187.03, 187.04, 0.0, 0.0]"
askVol,"[1, 1, 11, 0, 0]"
bidPrice,"[187.01, 187.0, 186.98, 0.0, 0.0]"
bidVol,"[2, 50, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.02
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,884333
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:45
volume,8843
,603444.SH
amount,166902200.0
askPrice,"[187.02, 187.03, 187.04, 0.0, 0.0]"
askVol,"[1, 1, 8, 0, 0]"
bidPrice,"[187.0, 186.98, 186.92000000000002, 0.0, 0.0]"
bidVol,"[39, 1, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.0
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,886333
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:48
volume,8863
,603444.SH
amount,166902200.0
askPrice,"[187.02, 187.03, 187.04, 0.0, 0.0]"
askVol,"[1, 1, 8, 0, 0]"
bidPrice,"[187.0, 186.98, 186.92000000000002, 0.0, 0.0]"
bidVol,"[39, 1, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.0
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,886333
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:48
volume,8863
,603444.SH
amount,166995700.0
askPrice,"[187.01, 187.03, 187.04, 0.0, 0.0]"
askVol,"[2, 1, 5, 0, 0]"
bidPrice,"[187.0, 186.98, 186.92000000000002, 0.0, 0.0]"
bidVol,"[35, 3, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.0
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,886833
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:51
volume,8868
,603444.SH
amount,166995700.0
askPrice,"[187.01, 187.03, 187.04, 0.0, 0.0]"
askVol,"[2, 1, 5, 0, 0]"
bidPrice,"[187.0, 186.98, 186.92000000000002, 0.0, 0.0]"
bidVol,"[35, 3, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.0
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,886833
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:51
volume,8868
,603444.SH
amount,167463300.0
askPrice,"[187.08, 187.09, 187.1, 0.0, 0.0]"
askVol,"[1, 9, 2, 0, 0]"
bidPrice,"[187.06, 187.05, 187.04, 0.0, 0.0]"
bidVol,"[1, 5, 2, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.05
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,889333
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:54
volume,8893
,603444.SH
amount,167463300.0
askPrice,"[187.08, 187.09, 187.1, 0.0, 0.0]"
askVol,"[1, 9, 2, 0, 0]"
bidPrice,"[187.06, 187.05, 187.04, 0.0, 0.0]"
bidVol,"[1, 5, 2, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.05
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,889333
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:54
volume,8893
,603444.SH
amount,168305500.0
askPrice,"[187.23, 187.25, 187.29, 0.0, 0.0]"
askVol,"[1, 1, 1, 0, 0]"
bidPrice,"[187.16, 187.15, 187.11, 0.0, 0.0]"
bidVol,"[1, 1, 6, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.21
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,893833
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:00:57
volume,8938
,603444.SH
amount,168417900.0
askPrice,"[187.33, 187.34, 187.54, 0.0, 0.0]"
askVol,"[1, 2, 7, 0, 0]"
bidPrice,"[187.21, 187.15, 187.11, 0.0, 0.0]"
bidVol,"[2, 2, 6, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.21
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,894433
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:01:00
volume,8944
,603444.SH
amount,168417900.0
askPrice,"[187.33, 187.34, 187.54, 0.0, 0.0]"
askVol,"[1, 2, 7, 0, 0]"
bidPrice,"[187.21, 187.15, 187.11, 0.0, 0.0]"
bidVol,"[2, 2, 6, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.21
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,894433
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:01:00
volume,8944
,603444.SH
amount,168417900.0
askPrice,"[187.33, 187.34, 187.54, 0.0, 0.0]"
askVol,"[1, 2, 7, 0, 0]"
bidPrice,"[187.21, 187.15, 187.11, 0.0, 0.0]"
bidVol,"[2, 2, 6, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.21
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,894433
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:01:00
volume,8944
,603444.SH
amount,168417900.0
askPrice,"[187.34, 187.54, 187.56, 0.0, 0.0]"
askVol,"[2, 7, 2, 0, 0]"
bidPrice,"[187.26, 187.21, 187.15, 0.0, 0.0]"
bidVol,"[2, 2, 2, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.21
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,894433
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:01:03
volume,8944
,603444.SH
amount,168417900.0
askPrice,"[187.34, 187.54, 187.56, 0.0, 0.0]"
askVol,"[2, 7, 2, 0, 0]"
bidPrice,"[187.26, 187.21, 187.15, 0.0, 0.0]"
bidVol,"[2, 2, 2, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.21
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,894433
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:01:03
volume,8944
,603444.SH
amount,168605100.0
askPrice,"[187.21, 187.29, 187.34, 0.0, 0.0]"
askVol,"[2, 2, 4, 0, 0]"
bidPrice,"[187.19, 187.15, 187.11, 0.0, 0.0]"
bidVol,"[1, 2, 6, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.21
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,895433
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:01:06
volume,8954
,603444.SH
amount,168605100.0
askPrice,"[187.21, 187.29, 187.34, 0.0, 0.0]"
askVol,"[2, 2, 4, 0, 0]"
bidPrice,"[187.19, 187.15, 187.11, 0.0, 0.0]"
bidVol,"[1, 2, 6, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.21
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,895433
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:01:06
volume,8954
,603444.SH
amount,168698700.0
askPrice,"[187.28, 187.29, 187.34, 0.0, 0.0]"
askVol,"[4, 2, 4, 0, 0]"
bidPrice,"[187.24, 187.15, 187.11, 0.0, 0.0]"
bidVol,"[3, 1, 6, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.15
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,895933
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:01:09
volume,8959
,603444.SH
amount,168698700.0
askPrice,"[187.28, 187.29, 187.34, 0.0, 0.0]"
askVol,"[4, 2, 4, 0, 0]"
bidPrice,"[187.24, 187.15, 187.11, 0.0, 0.0]"
bidVol,"[3, 1, 6, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.15
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,895933
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:01:09
volume,8959
,603444.SH
amount,168811000.0
askPrice,"[187.24, 187.26, 187.28, 0.0, 0.0]"
askVol,"[1, 2, 4, 0, 0]"
bidPrice,"[187.15, 187.11, 187.06, 0.0, 0.0]"
bidVol,"[1, 6, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.24
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,896533
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:01:12
volume,8965
,603444.SH
amount,168811000.0
askPrice,"[187.24, 187.26, 187.28, 0.0, 0.0]"
askVol,"[1, 2, 4, 0, 0]"
bidPrice,"[187.15, 187.11, 187.06, 0.0, 0.0]"
bidVol,"[1, 6, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.24
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,896533
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:01:12
volume,8965
,603444.SH
amount,169073000.0
askPrice,"[187.24, 187.26, 187.28, 0.0, 0.0]"
askVol,"[1, 2, 3, 0, 0]"
bidPrice,"[187.21, 187.20000000000002, 187.11, 0.0, 0.0]"
bidVol,"[1, 1, 2, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.24
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,897933
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:01:15
volume,8979
,603444.SH
amount,169073000.0
askPrice,"[187.24, 187.26, 187.28, 0.0, 0.0]"
askVol,"[1, 2, 3, 0, 0]"
bidPrice,"[187.21, 187.20000000000002, 187.11, 0.0, 0.0]"
bidVol,"[1, 1, 2, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.24
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,897933
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:01:15
volume,8979
,603444.SH
amount,169129200.0
askPrice,"[187.26, 187.3, 187.34, 0.0, 0.0]"
askVol,"[2, 10, 4, 0, 0]"
bidPrice,"[187.21, 187.20000000000002, 187.11, 0.0, 0.0]"
bidVol,"[1, 1, 2, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.21
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,898233
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:01:18
volume,8982
,603444.SH
amount,169129200.0
askPrice,"[187.26, 187.3, 187.34, 0.0, 0.0]"
askVol,"[2, 10, 4, 0, 0]"
bidPrice,"[187.21, 187.20000000000002, 187.11, 0.0, 0.0]"
bidVol,"[1, 1, 2, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.21
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,898233
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:01:18
volume,8982
,603444.SH
amount,169353800.0
askPrice,"[187.21, 187.24, 187.3, 0.0, 0.0]"
askVol,"[2, 3, 10, 0, 0]"
bidPrice,"[187.20000000000002, 187.11, 187.05, 0.0, 0.0]"
bidVol,"[3, 2, 3, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.21
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,899433
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:01:21
volume,8994
,603444.SH
amount,169353800.0
askPrice,"[187.21, 187.24, 187.3, 0.0, 0.0]"
askVol,"[2, 3, 10, 0, 0]"
bidPrice,"[187.20000000000002, 187.11, 187.05, 0.0, 0.0]"
bidVol,"[3, 2, 3, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.21
lastSettlementPrice,0.0
low,182.69
open,182.69
openInt,13
pvolume,899433
settlementPrice,0.0
stockStatus,0
timetag,20240202 10:01:21
volume,8994
,603444.SH
amount,169559800.0
askPrice,"[187.3, 187.31, 187.34, 0.0, 0.0]"
askVol,"[8, 1, 2, 0, 0]"
bidPrice,"[187.27, 187.24, 187.22, 0.0, 0.0]"
bidVol,"[2, 4, 1, 0, 0]"
high,191.0
lastClose,182.2
lastPrice,187.3
lastSettlementPrice,0.0
low,182.69
