date,open,high,low,close,volume
2022-03-01,67.49,68.92,67.49,68.17,2442
2022-03-02,67.82,70.48,67.1,69.82,4445
2022-03-03,69.82,70.39,68.06,68.17,2913
2022-03-04,68.07,68.07,64.78,65.02,4769
2022-03-07,64.9,64.99,60.14,60.51,8319
2022-03-08,60.51,60.96,56.0,56.01,11702
2022-03-09,56.0,57.09,54.0,56.5,9079
2022-03-10,57.84,59.1,57.11,57.28,4097
2022-03-11,57.88,60.41,57.62,60.13,7553
2022-03-14,60.3,60.97,58.5,58.55,5970
2022-03-15,57.59,58.1,53.12,53.38,8003
2022-03-16,53.61,55.49,50.87,53.98,7434
2022-03-17,53.89,59.95,53.89,57.98,10177
2022-03-18,58.9,58.9,56.6,57.19,5526
2022-03-21,57.49,58.95,57.0,58.2,4327
2022-03-22,58.66,58.9,56.11,56.53,3718
2022-03-23,56.01,58.53,56.0,57.8,5441
2022-03-24,57.29,59.76,56.88,58.85,7298
2022-03-25,58.68,58.98,57.0,57.0,3518
2022-03-28,56.0,59.49,56.0,57.05,3958
2022-03-29,57.05,57.79,55.62,56.45,2886
2022-03-30,56.99,57.84,56.06,56.93,3871
2022-03-31,56.93,57.22,55.33,55.9,3332
2022-04-01,55.28,57.37,54.51,57.17,8865
2022-04-06,56.21,56.23,55.31,55.6,3692
2022-04-07,55.5,56.52,54.51,55.58,3832
2022-04-08,56.8,56.82,54.52,56.07,3396
2022-04-11,56.05,56.05,52.36,52.56,4231
2022-04-12,52.56,53.57,51.72,52.62,2543
2022-04-13,52.77,54.85,52.13,53.8,4668
2022-04-14,53.9,55.6,53.22,55.01,3346
2022-04-15,54.31,55.43,53.78,54.66,2805
2022-04-18,54.68,55.84,53.27,55.17,2145
2022-04-19,54.33,56.46,54.1,54.84,2645
2022-04-20,55.5,57.99,54.87,56.0,6566
2022-04-21,55.08,56.46,51.89,52.3,4968
2022-04-22,53.2,53.2,50.7,51.3,3497
2022-04-25,50.01,51.6,47.19,47.35,7568
2022-04-26,48.74,56.82,48.48,55.6,24532
2022-04-27,55.61,61.66,53.49,60.6,23268
2022-04-28,59.01,60.35,57.31,59.07,9945
2022-04-29,59.99,63.5,57.58,62.83,11640
2022-05-05,62.0,63.68,61.5,63.3,8268
2022-05-06,62.04,65.09,60.68,63.16,9145
2022-05-09,64.03,64.32,61.82,62.06,7271
2022-05-10,61.25,65.61,60.61,63.6,14020
2022-05-11,63.59,66.37,62.0,62.1,13414
2022-05-12,62.29,63.92,61.68,63.3,7189
2022-05-13,64.24,70.38,64.24,68.18,20029
2022-05-16,73.0,79.68,69.82,70.11,67009
2022-05-17,71.0,71.0,62.5,62.98,45002
2022-05-18,61.8,64.4,60.91,61.73,21757
2022-05-19,60.76,63.75,60.3,62.49,17780
2022-05-20,63.52,66.46,63.0,65.7,24307
2022-05-23,69.48,71.0,66.02,67.61,26886
2022-05-24,67.02,68.98,62.06,62.26,20453
2022-05-25,61.71,64.21,60.58,63.1,14884
2022-05-26,45.87,47.2,44.84,44.93,10922
2022-05-27,44.5,46.19,43.81,44.0,16476
2022-05-30,44.22,44.36,41.89,43.53,18556
2022-05-31,44.15,46.8,42.38,46.36,24165
2022-06-01,45.79,48.88,45.79,47.05,27845
2022-06-02,47.92,48.8,47.05,48.58,20212
2022-06-06,48.58,53.27,48.33,52.45,34967
2022-06-07,51.81,53.48,51.2,52.9,23175
2022-06-08,52.16,53.38,50.9,51.86,19906
2022-06-09,51.34,52.29,50.12,50.24,13224
2022-06-10,50.22,53.49,49.51,53.2,20720
2022-06-13,52.88,55.5,52.4,54.82,21065
2022-06-14,54.18,54.98,52.71,53.8,17466
2022-06-15,53.93,54.64,52.2,53.66,13906
2022-06-16,53.59,55.86,53.4,54.36,13613
2022-06-17,53.88,54.88,52.68,54.5,14796
2022-06-20,54.4,57.38,54.0,55.97,19047
2022-06-21,56.02,56.27,52.7,53.21,11562
2022-06-22,52.8,53.88,52.22,52.75,10291
2022-06-23,52.66,55.0,52.4,54.36,10768
2022-06-24,54.54,56.54,54.54,55.57,12348
2022-06-27,56.19,56.5,54.12,54.29,12139
2022-06-28,54.28,54.34,51.8,53.06,14245
2022-06-29,52.08,53.0,50.67,50.9,15022
2022-06-30,50.0,51.97,48.89,51.24,27142
