date,open,high,low,close,volume
2022-03-01,21.9,22.2,21.31,21.71,30098
2022-03-02,21.5,21.8,21.39,21.63,22530
2022-03-03,22.4,23.79,22.0,23.23,148933
2022-03-04,23.24,23.65,22.5,22.72,105180
2022-03-07,22.4,22.49,21.51,21.79,55047
2022-03-08,21.9,23.82,21.83,22.22,76588
2022-03-09,22.1,22.96,21.51,22.59,76187
2022-03-10,22.83,23.66,22.45,23.35,90006
2022-03-11,22.9,22.9,21.78,22.45,79400
2022-03-14,22.11,22.58,21.71,21.73,49594
2022-03-15,21.4,21.7,19.56,19.57,73806
2022-03-16,19.88,20.58,19.55,20.51,64927
2022-03-17,20.88,21.9,20.71,21.26,67532
2022-03-18,21.41,21.84,21.07,21.53,42639
2022-03-21,21.61,21.69,20.82,21.08,36145
2022-03-22,21.41,22.51,20.66,20.68,74798
2022-03-23,20.46,21.32,20.28,20.89,44587
2022-03-24,20.75,20.88,19.92,20.16,41309
2022-03-25,20.18,20.39,19.87,19.95,26334
2022-03-28,20.0,20.0,19.28,19.4,29715
2022-03-29,19.53,19.63,18.61,18.73,33488
2022-03-30,18.84,19.08,18.66,18.93,24816
2022-03-31,18.74,19.01,18.63,18.73,17317
2022-04-01,18.6,18.76,18.4,18.53,19968
2022-04-06,18.43,18.46,17.99,18.19,26406
2022-04-07,18.35,18.47,17.6,17.62,27559
2022-04-08,17.64,17.84,17.11,17.33,24132
2022-04-11,17.2,17.72,16.78,16.83,20498
2022-04-12,16.7,17.15,16.57,17.12,22612
2022-04-13,17.05,17.08,16.7,16.73,16278
2022-04-14,16.88,16.98,16.68,16.95,13245
2022-04-15,17.0,17.02,16.28,16.43,19874
2022-04-18,16.33,16.8,16.08,16.76,17860
2022-04-19,16.66,16.97,16.66,16.75,10616
2022-04-20,16.77,17.0,16.51,16.59,13801
2022-04-21,16.56,16.78,15.87,15.9,18036
2022-04-22,15.98,15.98,15.4,15.57,18363
2022-04-25,15.55,15.58,14.2,14.23,30018
2022-04-26,14.16,14.5,13.7,13.85,24233
2022-04-27,13.57,14.37,13.46,14.36,22725
2022-04-28,14.35,14.59,14.12,14.21,16190
2022-04-29,14.32,14.96,14.32,14.88,23094
2022-05-05,15.01,15.49,14.75,15.14,23714
2022-05-06,14.79,15.65,14.79,15.47,30078
2022-05-09,15.33,15.88,15.3,15.61,15545
2022-05-10,15.43,16.17,15.43,16.17,27304
2022-05-11,16.23,16.47,15.89,15.89,28268
2022-05-12,15.73,16.06,15.7,15.91,18095
2022-05-13,16.0,16.08,15.79,15.87,17356
2022-05-16,15.97,16.26,15.82,15.93,17148
2022-05-17,15.95,16.03,15.64,15.95,15047
2022-05-18,15.93,16.39,15.83,16.25,25155
2022-05-19,16.04,16.45,15.86,16.4,22864
2022-05-20,16.41,16.5,16.31,16.44,19092
2022-05-23,16.45,16.59,16.33,16.58,17544
2022-05-24,16.76,16.87,15.75,15.75,31044
2022-05-25,15.86,16.25,15.76,16.25,20162
2022-05-26,16.21,16.61,15.94,16.28,22889
2022-05-27,16.55,17.03,16.36,16.65,37015
2022-05-30,16.68,17.36,16.56,17.31,50058
2022-05-31,17.09,17.4,16.87,17.23,37913
2022-06-01,17.17,17.44,17.0,17.3,30716
2022-06-02,17.2,17.77,17.18,17.68,33240
2022-06-06,17.68,18.19,17.65,17.9,43737
2022-06-07,17.93,18.24,17.63,17.74,38389
2022-06-08,17.75,17.87,17.12,17.45,39475
2022-06-09,17.3,17.4,16.67,16.77,29336
2022-06-10,16.76,17.3,16.63,17.25,28340
2022-06-13,17.09,17.34,16.95,17.18,27461
2022-06-14,17.18,17.18,16.35,16.86,30230
2022-06-15,17.0,17.15,16.78,16.8,24930
2022-06-16,16.75,17.39,16.75,17.09,32353
2022-06-17,16.97,17.18,16.7,17.08,24774
2022-06-20,17.08,17.28,17.0,17.26,17973
2022-06-21,17.26,17.38,17.02,17.18,24605
2022-06-22,17.18,17.25,16.62,16.62,25464
2022-06-23,16.71,17.27,16.62,17.27,34355
2022-06-24,17.51,17.76,17.28,17.51,37623
2022-06-27,17.85,17.85,17.3,17.66,26799
2022-06-28,17.52,18.28,17.45,18.28,49546
2022-06-29,18.24,18.28,17.75,17.82,36897
2022-06-30,17.75,17.95,17.6,17.75,28313
2022-07-01,17.61,17.84,17.33,17.5,25260
2022-07-04,17.45,17.5,17.08,17.26,23581
2022-07-05,17.28,17.33,16.73,17.13,27980
2022-07-06,17.8,18.84,17.54,17.99,112245
2022-07-07,17.99,19.79,17.72,19.79,145450
2022-07-08,20.0,20.33,18.84,18.84,164307
2022-07-11,18.91,19.19,18.21,18.61,81064
2022-07-12,18.45,18.65,17.88,17.95,66661
2022-07-13,17.95,18.04,17.35,17.6,57266
2022-07-14,17.5,17.89,17.32,17.79,49325
2022-07-15,17.77,17.77,17.02,17.03,52463
2022-07-18,17.2,17.36,17.11,17.34,30344
2022-07-19,17.34,17.85,17.26,17.76,46131
2022-07-20,17.76,19.54,17.55,19.54,188817
2022-07-21,19.49,20.68,19.1,19.64,195460
2022-07-22,19.54,20.55,19.45,19.92,119832
2022-07-25,20.38,20.42,19.3,19.76,93100
2022-07-26,19.88,19.99,19.07,19.47,66784
2022-07-27,19.48,21.42,19.35,21.42,84822
2022-07-28,21.78,23.0,21.61,22.11,202464
2022-07-29,21.82,23.8,21.56,22.93,205629
2022-08-01,23.18,23.8,22.2,22.81,111691
2022-08-02,23.0,23.26,21.78,21.8,94120
2022-08-03,21.91,23.8,21.91,22.85,151705
2022-08-04,22.65,25.14,22.11,25.14,210832
2022-08-05,25.14,25.14,23.38,23.68,177521
2022-08-08,23.74,24.32,23.45,23.9,118687
2022-08-09,23.5,24.45,23.13,24.4,117526
2022-08-10,24.0,26.84,23.53,26.22,259719
2022-08-11,26.18,26.5,25.05,25.15,198600
2022-08-12,25.15,27.67,25.15,25.15,193589
2022-08-15,24.87,25.58,24.21,24.57,145527
2022-08-16,24.3,24.3,23.33,23.65,112723
2022-08-17,23.52,23.88,23.2,23.6,90269
2022-08-18,23.48,23.93,23.13,23.82,85010
2022-08-19,23.79,23.79,22.09,22.09,118690
2022-08-22,22.5,23.05,22.24,22.46,65577
2022-08-23,22.7,22.7,22.05,22.3,51339
2022-08-24,22.11,22.41,21.23,21.23,58359
2022-08-25,21.46,21.67,20.67,20.96,57541
2022-08-26,21.23,21.31,20.61,20.62,36257
2022-08-29,20.62,21.2,20.07,21.06,46636
2022-08-30,21.06,21.2,20.64,20.78,32594
2022-08-31,20.83,20.86,19.95,20.1,35600
2022-09-01,20.18,20.5,19.9,19.98,34249
2022-09-02,20.05,21.48,19.96,21.05,73283
2022-09-05,21.19,21.95,20.81,21.3,58133
2022-09-06,21.39,21.97,20.95,21.72,62621
2022-09-07,21.71,22.19,21.55,21.62,65758
2022-09-08,21.68,23.09,21.58,22.8,120417
2022-09-09,22.64,22.67,21.69,22.37,81064
2022-09-13,22.3,23.12,22.2,22.72,60195
2022-09-14,22.11,22.8,21.91,22.75,53957
2022-09-15,22.7,22.78,21.4,22.17,71170
2022-09-16,22.17,23.49,22.01,22.63,91011
2022-09-19,22.8,23.5,22.56,22.72,69525
2022-09-20,23.38,24.19,23.05,23.38,105121
2022-09-21,23.08,23.45,22.5,23.11,65359
2022-09-22,22.98,23.9,22.83,23.5,69640
2022-09-23,23.31,23.8,22.53,22.64,63439
2022-09-26,22.5,22.64,21.84,21.9,57657
2022-09-27,21.9,23.19,21.9,23.19,80983
2022-09-28,23.25,23.58,22.16,22.19,61507
2022-09-29,22.5,22.58,21.66,21.79,34306
2022-09-30,21.5,21.56,20.69,20.82,38625
2022-10-10,20.83,20.9,19.76,20.19,47137
2022-10-11,19.99,20.88,19.78,20.42,33411
2022-10-12,20.32,21.58,20.02,21.42,42107
2022-10-13,21.25,22.08,21.15,21.78,31786
2022-10-14,21.78,22.99,21.59,22.77,48450
2022-10-17,22.51,25.0,22.5,24.48,96680
2022-10-18,24.38,24.95,23.9,24.59,73081
2022-10-19,24.59,24.9,24.1,24.56,47043
2022-10-20,24.65,26.2,24.16,25.48,100089
