date,open,high,low,close,volume
2022-03-01,24.4,25.79,24.0,24.36,14570
2022-03-02,24.15,24.5,23.2,24.14,12827
2022-03-03,24.0,24.18,22.66,23.01,12598
2022-03-04,23.71,23.71,22.01,22.19,21529
2022-03-07,22.19,22.49,20.9,21.64,12192
2022-03-08,21.49,22.37,21.33,21.44,13691
2022-03-09,21.88,22.0,19.85,20.65,11960
2022-03-10,21.4,22.62,21.1,21.2,16042
2022-03-11,21.01,21.39,20.2,21.09,9725
2022-03-14,20.98,21.86,20.37,21.38,16643
2022-03-15,21.17,21.51,19.84,19.9,23555
2022-03-16,20.35,20.87,19.16,20.12,17566
2022-03-17,20.51,22.88,20.51,21.78,36215
2022-03-18,21.66,21.66,20.65,21.38,19431
2022-03-21,21.39,22.4,21.15,22.4,21683
2022-03-22,21.91,22.29,21.36,21.49,26723
2022-03-23,21.5,23.05,21.31,22.58,38010
2022-03-24,22.25,22.5,21.7,21.92,18403
2022-03-25,21.92,21.99,20.68,20.81,21378
2022-03-28,21.0,21.29,19.88,20.0,18092
2022-03-29,20.0,20.55,19.71,19.9,15661
2022-03-30,19.99,21.0,19.99,20.75,18579
2022-03-31,20.5,20.73,19.9,19.97,13273
2022-04-01,19.68,20.89,19.56,20.25,17294
2022-04-06,20.25,20.59,19.7,19.97,14441
2022-04-07,19.77,19.97,18.51,18.51,20789
2022-04-08,18.56,18.9,18.04,18.73,15526
2022-04-11,18.67,19.19,18.1,19.08,19667
2022-04-12,19.09,19.09,17.72,18.47,19253
2022-04-13,18.63,18.63,17.9,17.94,8712
2022-04-14,18.0,18.2,17.69,17.93,6918
2022-04-15,17.7,17.7,16.8,17.27,19297
2022-04-18,16.61,18.02,16.21,17.9,16555
2022-04-19,17.55,18.46,17.55,17.84,8696
2022-04-20,17.88,17.89,17.04,17.1,8970
2022-04-21,17.49,17.49,16.6,16.7,8615
2022-04-22,16.63,16.7,16.01,16.14,8768
2022-04-25,15.87,15.98,14.8,14.8,9343
2022-04-26,14.65,15.0,14.0,14.0,10069
2022-04-27,14.0,14.97,13.5,14.95,16491
2022-04-28,14.89,15.27,14.51,14.51,15252
2022-04-29,14.7,15.55,14.7,15.4,15910
2022-05-05,15.31,15.48,15.02,15.35,14564
2022-05-06,14.86,15.29,14.71,14.87,7234
2022-05-09,15.28,15.96,15.01,15.74,15634
2022-05-10,15.7,16.78,15.25,16.38,19432
2022-05-11,16.4,17.08,16.39,16.57,15228
2022-05-12,16.53,16.76,16.09,16.51,9184
2022-05-13,16.59,16.79,16.36,16.65,10233
2022-05-16,16.72,17.16,16.26,16.45,9463
