date,open,high,low,close,volume
2022-03-01,4.45,4.51,4.44,4.5,57353
2022-03-02,4.49,4.71,4.47,4.63,168112
2022-03-03,4.63,4.67,4.59,4.65,92788
2022-03-04,4.63,4.66,4.55,4.56,82333
2022-03-07,4.55,4.63,4.51,4.55,120385
2022-03-08,4.58,4.6,4.33,4.36,148702
2022-03-09,4.38,4.39,4.08,4.22,107447
2022-03-10,4.31,4.33,4.22,4.24,86731
2022-03-11,4.17,4.32,4.12,4.3,93775
2022-03-14,4.28,4.32,4.13,4.14,85584
2022-03-15,4.12,4.14,3.85,3.86,152116
2022-03-16,3.99,4.03,3.81,4.01,97773
2022-03-17,4.07,4.16,4.03,4.07,107712
2022-03-18,4.03,4.17,4.03,4.15,71746
2022-03-21,4.15,4.22,4.11,4.17,63624
2022-03-22,4.16,4.24,4.12,4.2,62615
2022-03-23,4.22,4.23,4.16,4.19,47626
2022-03-24,4.13,4.18,4.1,4.14,63508
2022-03-25,4.12,4.19,4.12,4.15,51609
2022-03-28,4.14,4.18,4.06,4.15,50894
2022-03-29,4.17,4.17,4.08,4.11,48716
2022-03-30,4.12,4.18,4.11,4.17,57173
2022-03-31,4.18,4.24,4.16,4.22,90243
2022-04-01,4.21,4.24,4.16,4.23,55263
2022-04-06,4.23,4.34,4.23,4.32,78158
2022-04-07,4.32,4.35,4.25,4.27,76222
2022-04-08,4.26,4.35,4.24,4.34,86124
2022-04-11,4.34,4.36,4.22,4.26,98031
2022-04-12,4.24,4.28,4.16,4.28,86699
2022-04-13,4.28,4.31,4.21,4.21,73454
2022-04-14,4.22,4.27,4.21,4.22,51623
2022-04-15,4.2,4.24,4.13,4.17,69196
2022-04-18,4.13,4.15,4.07,4.14,48955
2022-04-19,4.13,4.19,4.13,4.18,29388
2022-04-20,4.18,4.26,4.16,4.19,73288
2022-04-21,4.16,4.17,3.98,4.0,87825
2022-04-22,4.0,4.02,3.88,3.97,68854
2022-04-25,3.93,3.93,3.66,3.67,102418
2022-04-26,3.67,3.7,3.35,3.38,173838
2022-04-27,3.33,3.43,3.17,3.43,212367
2022-04-28,3.37,3.4,3.23,3.31,152883
2022-04-29,3.32,3.42,3.31,3.4,167351
2022-05-05,3.4,3.47,3.37,3.43,126095
2022-05-06,3.36,3.38,3.31,3.36,80403
2022-05-09,3.37,3.43,3.3,3.43,77558
2022-05-10,3.42,3.48,3.34,3.46,98391
2022-05-11,3.47,3.52,3.4,3.41,205327
2022-05-12,3.36,3.44,3.34,3.41,118979
2022-05-13,3.45,3.46,3.36,3.45,112675
2022-05-16,3.46,3.5,3.44,3.47,96770
2022-05-17,3.48,3.49,3.4,3.44,75357
2022-05-18,3.43,3.49,3.42,3.47,65518
2022-05-19,3.44,3.49,3.41,3.49,109005
2022-05-20,3.52,3.56,3.48,3.51,218641
2022-05-23,3.53,3.6,3.52,3.59,173578
2022-05-24,3.6,3.6,3.4,3.41,182233
2022-05-25,3.39,3.49,3.38,3.48,97833
2022-05-26,3.5,3.54,3.43,3.52,96217
2022-05-27,3.54,3.62,3.47,3.51,165529
2022-05-30,3.51,3.56,3.49,3.54,102237
2022-05-31,3.52,3.56,3.49,3.55,97971
2022-06-01,3.55,3.61,3.54,3.58,109326
2022-06-02,3.6,3.64,3.55,3.64,110951
2022-06-06,3.64,3.74,3.61,3.64,170529
2022-06-07,3.66,3.66,3.57,3.59,112486
2022-06-08,3.6,3.63,3.5,3.58,135369
2022-06-09,3.58,3.59,3.51,3.53,82170
2022-06-10,3.51,3.59,3.49,3.59,117085
2022-06-13,3.58,3.61,3.53,3.57,109258
2022-06-14,3.58,3.59,3.46,3.58,110456
2022-06-15,3.59,3.65,3.58,3.6,134880
2022-06-16,3.61,3.63,3.57,3.58,82664
2022-06-17,3.55,3.62,3.55,3.59,95571
2022-06-20,3.6,3.67,3.59,3.65,130971
2022-06-21,3.62,3.67,3.6,3.64,98089
2022-06-22,3.69,3.71,3.55,3.56,98498
2022-06-23,3.55,3.64,3.55,3.62,80619
2022-06-24,3.66,3.67,3.62,3.65,93731
2022-06-27,3.66,3.72,3.63,3.68,133485
2022-06-28,3.71,3.79,3.67,3.77,134156
2022-06-29,3.77,3.81,3.69,3.69,129588
2022-06-30,3.69,3.75,3.68,3.74,87249
2022-07-01,3.72,3.78,3.71,3.76,77981
2022-07-04,3.75,3.84,3.74,3.82,94005
2022-07-05,3.82,3.99,3.74,3.86,384676
