date,open,high,low,close,volume
2022-03-01,6.58,6.78,6.56,6.7,7420
2022-03-02,6.68,6.83,6.65,6.79,5120
2022-03-03,6.8,7.09,6.7,6.97,14464
2022-03-04,6.97,7.04,6.85,7.01,6634
2022-03-07,6.9,7.0,6.75,6.87,16843
2022-03-08,6.88,6.96,6.75,6.86,9855
2022-03-09,6.66,6.7,6.52,6.52,12976
2022-03-10,6.53,6.54,6.19,6.23,30033
2022-03-11,6.11,6.12,5.93,6.07,8334
2022-03-14,5.96,6.08,5.88,5.9,10624
2022-03-15,5.9,5.9,5.69,5.73,7905
2022-03-16,5.8,5.84,5.6,5.83,5755
2022-03-17,5.83,5.99,5.8,5.92,5695
2022-03-18,5.9,5.96,5.85,5.95,3560
2022-03-21,5.97,6.01,5.92,5.96,3047
2022-03-22,5.95,6.26,5.94,6.26,15266
2022-03-23,6.38,6.38,6.11,6.23,12974
2022-03-24,6.2,6.2,6.03,6.09,7696
2022-03-25,6.29,6.39,6.14,6.37,19520
2022-03-28,6.05,6.08,6.05,6.05,10721
2022-03-29,6.0,6.2,5.96,6.0,10614
2022-03-30,6.02,6.12,5.98,6.08,6020
2022-03-31,6.08,6.09,5.93,5.94,6508
2022-04-01,5.9,5.99,5.88,5.97,2634
2022-04-06,5.91,6.05,5.9,6.0,4825
2022-04-07,6.0,6.03,5.92,5.94,5235
2022-04-08,5.98,5.98,5.8,5.86,4618
2022-04-11,5.81,5.81,5.57,5.57,9927
2022-04-12,5.54,5.57,5.41,5.55,3847
2022-04-13,5.43,5.52,5.27,5.27,16031
2022-04-14,5.32,5.37,5.21,5.27,6780
2022-04-15,5.25,5.25,5.01,5.01,7477
2022-04-18,4.8,5.09,4.76,5.0,9121
2022-04-19,4.75,4.75,4.75,4.75,706
2022-04-20,4.51,4.51,4.51,4.51,226
2022-04-21,4.28,4.28,4.28,4.28,392
2022-04-22,4.07,4.07,4.07,4.07,283
2022-04-25,3.87,3.87,3.87,3.87,61
2022-04-26,3.68,3.68,3.68,3.68,637
2022-04-27,3.5,3.5,3.5,3.5,1045
2022-04-28,3.33,3.33,3.33,3.33,1034
2022-06-10,0.97,1.02,0.88,0.94,158393
2022-06-13,0.9,1.03,0.9,1.03,54248
2022-06-14,1.07,1.13,1.07,1.09,36417
2022-06-15,1.08,1.2,1.04,1.19,38927
2022-06-16,1.2,1.31,1.18,1.23,24810
2022-06-17,1.21,1.27,1.17,1.18,18494
2022-06-20,1.18,1.23,1.17,1.22,17473
2022-06-21,1.23,1.24,1.18,1.21,17097
2022-06-22,1.2,1.24,1.17,1.18,21384
2022-06-23,1.18,1.18,1.08,1.09,19473
2022-06-24,1.09,1.16,1.09,1.1,24087
2022-06-27,1.09,1.13,1.06,1.06,23267
2022-06-28,1.06,1.12,1.06,1.12,20415
2022-06-29,1.11,1.13,1.06,1.09,31185
2022-06-30,1.1,1.2,1.09,1.2,56247
