date,open,high,low,close,volume
2023-06-30,35.32,35.32,31.32,32.6,305583
2023-07-03,31.8,32.79,31.61,32.21,162799
2023-07-04,32.22,32.55,31.85,32.06,110033
2023-07-05,31.98,32.28,31.59,31.68,87827
2023-07-06,31.68,32.49,31.4,31.9,105250
2023-07-07,31.62,31.66,30.96,30.97,78293
2023-07-10,30.7,31.24,30.7,30.99,52087
2023-07-11,30.92,31.23,30.92,31.17,37289
2023-07-12,31.66,33.37,31.58,32.52,192367
2023-07-13,32.22,33.0,31.88,32.51,109153
2023-07-14,32.15,32.64,31.9,31.92,73321
2023-07-17,32.2,33.48,32.06,32.7,113469
2023-07-18,32.55,33.28,32.3,32.57,80927
2023-07-19,32.3,33.01,32.1,32.45,64658
2023-07-20,32.4,32.66,31.34,31.51,61376
2023-07-21,31.25,31.57,31.2,31.3,32025
2023-07-24,31.3,31.59,31.2,31.34,21325
2023-07-25,31.55,31.69,31.22,31.53,31248
2023-07-26,31.54,31.59,31.22,31.35,27971
2023-07-27,31.3,31.55,31.29,31.55,31167
2023-07-28,31.84,32.88,31.56,32.31,74136
2023-07-31,32.05,32.27,31.83,32.15,44489
2023-08-01,31.97,32.12,31.5,31.56,39128
2023-08-02,31.43,31.77,31.41,31.7,21178
2023-08-03,31.53,31.96,31.51,31.64,17880
2023-08-04,31.58,31.77,31.48,31.63,26159
2023-08-07,31.5,31.58,31.05,31.12,30272
2023-08-08,31.24,32.09,31.09,31.77,36079
2023-08-09,31.6,32.17,31.53,32.02,50887
2023-08-10,31.88,32.69,31.88,32.29,74483
2023-08-11,32.2,32.49,31.7,31.8,48202
2023-08-14,31.52,32.22,31.17,32.22,41799
2023-08-15,32.09,32.19,31.54,31.81,32391
2023-08-16,31.71,32.48,31.64,31.87,36015
2023-08-17,31.56,31.94,31.06,31.93,42347
2023-08-18,31.8,32.95,31.72,32.47,96223
2023-08-21,32.31,32.78,32.11,32.41,51661
2023-08-22,32.34,32.47,31.1,31.6,61404
2023-08-23,31.25,31.49,31.01,31.01,31619
2023-08-24,31.16,31.17,29.31,29.8,51683
2023-08-25,29.55,29.88,28.13,28.26,48242
2023-08-28,30.39,30.4,28.51,28.76,38337
2023-08-29,28.53,30.38,28.53,30.32,50192
2023-08-30,30.45,31.09,29.9,30.58,47905
2023-08-31,30.3,30.76,30.13,30.42,22090
2023-09-01,30.4,30.56,30.2,30.44,17143
2023-09-04,30.69,30.69,30.11,30.57,19270
2023-09-05,30.53,30.58,30.22,30.53,17533
2023-09-06,30.32,30.47,30.12,30.42,14472
2023-09-07,30.43,30.5,29.21,29.21,38149
2023-09-08,29.23,29.45,29.01,29.21,13379
2023-09-11,29.1,29.48,29.08,29.35,15395
2023-09-12,29.23,29.45,29.15,29.37,12129
2023-09-13,29.24,29.27,28.81,29.02,15304
2023-09-14,29.07,29.07,28.35,28.51,15509
2023-09-15,28.59,28.75,28.32,28.55,12205
2023-09-18,28.52,28.97,28.33,28.77,12235
2023-09-19,28.7,28.86,28.34,28.48,12695
2023-09-20,28.27,28.65,28.27,28.32,7610
2023-09-21,28.13,28.4,28.03,28.04,11325
2023-09-22,27.77,28.55,27.77,28.52,15143
2023-09-25,28.44,28.62,28.2,28.42,9483
2023-09-26,28.52,28.63,28.37,28.54,13775
2023-09-27,28.37,28.94,28.28,28.54,16753
2023-09-28,28.46,28.88,28.46,28.64,14554
2023-10-09,28.6,28.92,28.51,28.87,15037
2023-10-10,28.87,28.89,28.35,28.39,14223
2023-10-11,28.55,28.78,28.28,28.64,12428
2023-10-12,28.64,29.04,28.45,28.93,16474
2023-10-13,28.84,28.88,28.56,28.81,12417
2023-10-16,28.7,29.0,28.26,28.36,14642
2023-10-17,28.36,28.81,28.12,28.5,11969
2023-10-18,28.38,28.42,27.53,27.59,15816
2023-10-19,27.58,27.85,27.21,27.24,11675
2023-10-20,27.24,27.68,27.16,27.25,10219
2023-10-23,27.2,27.2,26.15,26.26,12510
2023-10-24,26.24,26.8,26.11,26.71,12772
2023-10-25,26.81,27.05,26.72,26.97,10258
2023-10-26,26.86,27.18,26.46,27.11,11755
2023-10-27,27.16,29.67,27.03,28.84,67739
2023-10-30,29.44,30.23,29.0,29.98,55943
2023-10-31,29.8,30.38,29.49,29.89,30908
2023-11-01,30.07,30.07,29.51,29.78,17362
2023-11-02,29.9,29.9,29.05,29.11,19476
2023-11-03,29.07,29.51,29.07,29.14,14584
2023-11-06,29.08,29.66,29.08,29.47,18520
2023-11-07,29.39,29.75,29.17,29.61,16960
2023-11-08,29.5,29.55,29.19,29.41,13818
2023-11-09,29.3,29.54,29.26,29.38,11589
2023-11-10,29.31,29.45,28.94,29.3,10641
2023-11-13,29.31,29.5,29.25,29.47,7780
2023-11-14,29.45,29.72,29.36,29.6,14853
2023-11-15,29.8,29.97,29.53,29.86,17404
2023-11-16,29.8,29.86,29.37,29.43,14567
2023-11-17,29.52,29.55,29.21,29.55,9622
2023-11-20,29.68,29.69,29.13,29.39,16133
2023-11-21,29.34,29.47,28.73,28.81,23351
2023-11-22,28.81,28.89,28.45,28.45,11827
2023-11-23,28.4,28.85,28.38,28.8,8667
2023-11-24,28.88,28.88,28.2,28.2,12434
2023-11-27,28.5,29.58,28.4,29.11,35685
2023-11-28,29.0,29.56,28.75,29.13,17051
2023-11-29,29.15,29.44,28.86,28.96,11815
2023-11-30,28.88,29.14,28.43,28.55,10952
2023-12-01,28.61,28.75,28.3,28.45,8654
2023-12-04,28.4,28.54,28.22,28.38,9164
2023-12-05,28.3,28.35,27.8,27.86,9104
2023-12-06,27.85,28.35,27.72,28.16,7805
2023-12-07,28.16,28.25,27.86,28.14,7334
2023-12-08,28.17,28.33,27.95,28.33,11699
2023-12-11,28.05,28.38,27.61,28.31,9356
2023-12-12,28.31,28.33,27.91,27.97,10495
2023-12-13,27.97,28.04,27.7,27.74,7146
2023-12-14,27.76,28.02,27.56,27.56,8263
2023-12-15,27.95,27.95,27.47,27.64,5939
2023-12-18,27.65,27.69,27.13,27.25,7262
2023-12-19,27.2,27.48,27.13,27.37,5889
2023-12-20,27.38,27.77,27.18,27.18,7991
2023-12-21,27.17,28.43,26.61,28.08,23598
2023-12-22,28.04,28.15,27.36,28.0,13766
2023-12-25,27.71,27.88,27.36,27.44,7249
2023-12-26,27.47,27.57,26.9,27.0,7961
2023-12-27,26.91,27.42,26.81,27.32,7289
2023-12-28,27.3,28.47,27.19,28.29,20458
2023-12-29,28.14,28.49,28.14,28.36,14584
2024-01-02,28.36,28.48,27.27,27.68,51442
2024-01-03,27.6,27.82,27.27,27.4,22290
2024-01-04,27.31,28.49,27.11,27.81,39255
2024-01-05,27.92,30.88,27.78,29.3,109961
2024-01-08,29.0,29.73,28.72,29.27,64189
2024-01-09,29.25,29.66,28.51,28.68,37751
2024-01-10,28.6,28.6,27.53,27.89,38090
2024-01-11,28.3,30.28,28.15,29.98,84207
2024-01-12,30.84,31.2,29.8,29.83,83426
2024-01-15,29.95,31.92,29.85,31.58,106203
2024-01-16,31.21,31.7,30.68,31.45,60971
2024-01-17,31.34,31.85,30.69,30.69,50104
2024-01-18,30.38,30.88,29.78,30.68,44338
2024-01-19,30.56,30.59,29.65,29.9,31628
2024-01-22,30.12,30.59,28.75,28.91,37730
2024-01-23,28.92,30.03,28.38,29.68,28791
2024-01-24,29.88,30.15,28.93,29.68,31595
2024-01-25,29.58,30.01,28.45,29.95,39538
2024-01-26,30.03,30.74,29.57,29.58,42323
2024-01-29,29.88,30.36,28.87,29.36,23500
2024-01-30,28.8,29.52,28.4,28.79,25151
2024-01-31,28.58,29.24,27.06,27.11,27024
2024-02-01,26.96,29.24,26.71,28.2,36460
2024-02-02,27.95,28.4,26.25,26.7,29409
2024-02-05,26.6,26.7,24.08,24.36,33848
2024-02-06,24.1,26.17,22.8,25.74,25393
2024-02-07,25.6,27.89,25.6,27.08,44774
2024-02-08,27.04,28.32,26.89,28.12,34272
2024-02-19,28.06,28.39,27.37,27.82,24771
2024-02-20,27.86,27.87,27.18,27.57,19257
2024-02-21,27.38,28.39,27.38,27.62,21984
2024-02-22,27.53,28.1,27.51,28.01,3000
