date,open,high,low,close,volume
2022-03-01,4.05,4.06,4.03,4.06,106953
2022-03-02,4.04,4.12,4.03,4.11,156219
2022-03-03,4.11,4.13,4.07,4.09,127500
2022-03-04,4.07,4.08,4.03,4.03,128172
2022-03-07,4.04,4.04,3.93,3.96,182561
2022-03-08,3.95,3.97,3.82,3.83,182899
2022-03-09,3.85,3.86,3.58,3.77,206452
2022-03-10,3.84,3.86,3.79,3.81,126301
2022-03-11,3.77,3.9,3.73,3.88,125753
2022-03-14,3.85,3.89,3.81,3.81,112520
2022-03-15,3.8,3.8,3.56,3.58,180134
2022-03-16,3.63,3.69,3.51,3.68,151589
2022-03-17,3.71,3.76,3.69,3.71,124966
2022-03-18,3.7,3.79,3.68,3.78,109996
2022-03-21,3.78,3.81,3.74,3.8,93769
2022-03-22,3.78,3.86,3.75,3.85,95941
2022-03-23,3.87,3.87,3.82,3.83,82250
2022-03-24,3.81,3.81,3.75,3.75,72857
2022-03-25,3.8,3.82,3.74,3.78,76226
2022-03-28,3.8,3.8,3.73,3.77,64244
2022-03-29,3.77,3.79,3.69,3.7,83218
2022-03-30,3.7,3.75,3.69,3.74,76410
2022-03-31,3.72,3.77,3.71,3.72,68322
2022-04-01,3.7,3.72,3.67,3.7,88261
2022-04-06,3.67,3.81,3.65,3.79,155854
2022-04-07,3.78,3.79,3.68,3.68,118508
2022-04-08,3.67,3.69,3.59,3.61,114261
2022-04-11,3.63,3.63,3.45,3.47,136199
2022-04-12,3.48,3.53,3.42,3.53,118756
2022-04-13,3.53,3.53,3.44,3.47,78437
2022-04-14,3.48,3.51,3.47,3.48,64562
2022-04-15,3.45,3.55,3.39,3.47,138690
2022-04-18,3.47,3.67,3.44,3.65,251160
2022-04-19,3.62,3.64,3.57,3.6,155741
2022-04-20,3.57,3.64,3.53,3.55,96616
2022-04-21,3.53,3.54,3.37,3.39,122498
2022-04-22,3.36,3.4,3.31,3.33,114339
2022-04-25,3.28,3.29,3.0,3.01,204122
2022-04-26,3.02,3.05,2.84,2.86,157960
2022-04-27,2.78,3.02,2.76,2.93,172903
2022-04-28,2.9,2.92,2.8,2.84,119715
2022-04-29,2.91,3.04,2.88,3.03,176710
2022-05-05,3.33,3.33,3.33,3.33,31138
2022-05-06,3.66,3.66,3.35,3.4,783357
2022-05-09,3.34,3.49,3.25,3.37,444446
2022-05-10,3.35,3.4,3.28,3.36,280301
2022-05-11,3.39,3.55,3.39,3.39,337866
2022-05-12,3.36,3.47,3.32,3.4,210208
2022-05-13,3.41,3.74,3.41,3.74,627223
2022-05-16,3.99,4.11,3.75,3.77,1291763
2022-05-17,3.72,4.1,3.67,3.87,1023922
2022-05-18,3.81,3.95,3.73,3.75,664929
2022-05-19,3.68,3.83,3.64,3.78,502780
2022-05-20,3.8,3.84,3.74,3.79,376548
2022-05-23,3.85,3.89,3.74,3.84,412235
2022-05-24,3.85,4.03,3.68,3.69,615657
2022-05-25,3.65,3.8,3.63,3.75,378212
2022-05-26,3.75,3.78,3.67,3.73,250739
2022-05-27,3.74,3.81,3.67,3.72,238208
2022-05-30,3.74,3.8,3.69,3.76,191460
2022-05-31,3.72,3.76,3.67,3.69,198771
2022-06-01,3.7,3.88,3.7,3.82,406544
2022-06-02,3.77,3.98,3.75,3.9,471860
2022-06-06,3.88,3.96,3.85,3.89,418160
2022-06-07,3.86,3.89,3.75,3.78,288362
2022-06-08,3.78,4.09,3.68,3.94,646962
2022-06-09,3.89,3.9,3.73,3.74,453106
2022-06-10,3.71,3.91,3.67,3.87,391401
2022-06-13,3.9,3.99,3.83,3.97,577959
2022-06-14,3.92,4.19,3.87,4.1,882468
2022-06-15,4.03,4.24,4.03,4.1,843727
