date,open,high,low,close,volume
2022-03-01,104.09,104.43,100.63,101.6,5150
2022-03-02,102.82,102.82,99.05,100.01,4703
2022-03-03,101.05,101.05,95.3,95.68,7972
2022-03-04,95.4,95.93,92.01,95.0,10527
2022-03-07,94.0,94.99,89.46,91.66,12073
2022-03-08,93.03,93.03,88.2,88.98,9684
2022-03-09,88.52,93.65,88.52,92.16,12179
2022-03-10,95.11,96.44,92.79,93.01,8370
2022-03-11,92.26,94.92,90.46,93.23,6852
2022-03-14,93.87,95.64,88.3,88.3,5501
2022-03-15,88.41,91.0,85.32,85.33,8929
2022-03-16,86.76,90.84,80.8,89.65,11041
2022-03-17,89.78,95.1,89.6,93.87,7783
2022-03-18,93.1,94.55,89.52,90.88,5256
2022-03-21,90.87,90.9,88.12,90.88,3779
2022-03-22,90.8,90.8,87.1,87.68,5013
2022-03-23,88.67,88.67,85.99,87.63,2723
2022-03-24,86.94,87.62,83.58,84.99,4971
2022-03-25,85.3,88.28,84.48,85.3,4447
2022-03-28,84.0,85.28,81.37,82.61,4984
2022-03-29,83.48,84.01,79.77,81.28,6255
2022-03-30,82.6,85.88,82.06,84.84,5084
2022-03-31,84.02,86.99,82.17,83.8,6400
2022-04-01,82.6,83.28,80.61,83.09,5942
2022-04-06,80.57,84.26,79.61,80.56,8521
2022-04-07,80.21,80.9,76.05,77.7,10100
2022-04-08,76.01,77.76,74.11,76.43,14641
2022-04-11,76.48,77.12,72.48,73.05,6398
2022-04-12,73.64,74.9,72.13,73.19,7198
2022-04-13,73.88,73.88,70.5,71.2,7736
2022-04-14,72.4,74.21,71.44,72.61,5622
2022-04-15,70.38,73.76,68.02,71.0,12110
2022-04-18,69.99,73.95,68.38,72.28,6512
2022-04-19,72.75,74.15,69.52,69.6,4415
2022-04-20,70.47,71.0,67.55,68.56,3787
2022-04-21,67.51,69.8,64.76,65.0,4467
2022-04-22,64.0,65.48,62.01,62.47,9238
2022-04-25,61.57,61.62,57.01,57.38,13449
2022-04-26,57.38,58.42,53.17,53.6,12425
2022-04-27,54.0,59.87,51.66,59.14,18030
2022-04-28,60.08,60.08,57.06,57.75,9552
2022-04-29,58.5,62.89,57.5,61.7,9592
2022-05-05,62.6,65.51,60.01,65.0,8354
2022-05-06,63.36,64.54,61.75,61.78,6103
2022-05-09,61.6,64.38,60.22,62.19,7916
2022-05-10,60.1,65.6,60.0,64.95,7717
2022-05-11,64.58,70.65,64.5,67.73,10636
2022-05-12,66.66,68.27,65.18,67.04,6558
2022-05-13,67.73,68.0,64.57,66.54,8064
2022-05-16,67.47,68.55,65.56,66.15,5374
2022-05-17,66.15,67.31,64.1,66.32,5115
2022-05-18,66.94,70.5,66.94,68.62,8431
2022-05-19,67.11,70.3,67.11,69.34,6429
2022-05-20,69.42,70.39,68.11,70.01,4528
2022-05-23,69.9,73.18,67.58,71.6,7756
2022-05-24,71.22,72.85,66.68,67.07,7904
2022-05-25,67.58,71.56,67.58,68.18,5332
2022-05-26,67.43,69.19,65.55,69.0,5650
2022-05-27,69.5,71.99,68.28,69.66,3504
2022-05-30,68.9,71.0,67.77,70.03,3614
2022-05-31,68.5,76.08,68.5,75.8,8017
2022-06-01,75.6,78.88,75.04,77.61,6107
2022-06-02,77.6,81.2,76.0,79.7,5611
2022-06-06,79.72,84.37,79.72,82.87,8134
2022-06-07,82.52,83.98,78.04,78.86,6053
2022-06-08,78.86,82.2,78.0,80.05,4624
2022-06-09,79.05,81.0,76.24,77.48,3828
2022-06-10,78.44,78.44,75.01,77.19,8130
2022-06-13,76.2,79.44,76.16,78.81,5243
2022-06-14,78.81,78.81,75.8,76.58,3087
2022-06-15,76.59,78.0,74.33,74.55,6836
2022-06-16,74.05,76.76,73.81,75.35,8165
2022-06-17,74.53,79.68,74.53,78.98,7569
2022-06-20,80.6,83.39,76.85,77.4,10790
2022-06-21,77.01,77.23,72.34,73.8,10972
2022-06-22,73.09,75.4,71.6,71.7,8816
2022-06-23,71.59,73.21,70.05,72.99,12182
2022-06-24,73.98,80.28,73.98,78.49,26143
2022-06-27,80.3,84.0,78.2,80.27,11821
2022-06-28,81.5,87.33,81.5,82.22,13723
2022-06-29,81.52,82.15,77.78,77.78,13696
2022-06-30,77.26,78.87,76.0,77.65,8632
2022-07-01,78.44,78.44,74.52,74.98,8985
2022-07-04,74.91,74.91,72.5,73.3,12168
2022-07-05,72.67,74.32,69.3,70.4,12611
2022-07-06,70.4,73.65,69.99,71.59,8628
2022-07-07,71.3,72.48,69.02,69.77,8975
2022-07-08,70.1,71.37,69.8,70.2,5787
2022-07-11,70.9,70.9,67.5,67.76,5491
2022-07-12,67.2,68.16,64.14,65.0,7465
2022-07-13,65.16,65.99,64.21,65.0,3799
2022-07-14,65.08,67.77,64.32,66.68,4741
2022-07-15,66.9,69.69,66.78,68.05,7825
2022-07-18,68.05,70.7,67.74,70.1,7520
2022-07-19,70.12,72.73,70.0,70.81,7866
2022-07-20,71.9,72.24,69.87,70.78,5250
2022-07-21,70.78,75.45,70.53,74.3,14537
2022-07-22,74.39,75.69,72.38,73.56,8027
2022-07-25,73.41,74.99,72.05,73.55,6314
2022-07-26,73.02,75.78,71.8,75.69,8363
2022-07-27,75.69,77.09,74.52,76.31,6316
2022-07-28,77.47,78.97,75.77,78.86,7822
2022-07-29,79.28,80.05,77.72,79.22,7392
2022-08-01,78.89,83.88,77.13,83.55,9780
2022-08-02,83.0,85.06,81.0,83.21,13102
2022-08-03,82.49,85.93,80.6,81.11,14682
2022-08-04,81.9,83.08,80.77,82.6,7063
2022-08-05,82.9,86.61,82.0,84.9,11158
2022-08-08,87.77,88.15,83.78,87.2,9781
2022-08-09,86.06,87.2,83.14,84.66,7349
2022-08-10,88.46,101.59,88.0,97.51,46988
2022-08-11,97.93,100.41,96.16,99.0,39083
2022-08-12,100.45,101.0,94.5,96.07,20874
2022-08-15,96.0,100.0,95.47,98.22,18861
2022-08-16,98.21,99.88,96.52,98.88,8363
2022-08-17,99.87,100.77,94.82,95.2,9307
2022-08-18,94.04,96.92,94.03,96.5,7455
2022-08-19,95.66,96.4,90.11,90.65,12273
2022-08-22,90.24,92.46,89.7,91.49,8399
2022-08-23,92.68,94.9,90.68,91.22,8219
2022-08-24,92.55,92.6,84.99,85.84,14797
2022-08-25,87.19,87.63,81.55,83.8,8414
2022-08-26,83.8,85.77,82.55,82.9,6042
2022-08-29,81.58,84.24,79.76,80.77,12407
2022-08-30,81.21,81.21,77.02,78.0,15011
2022-08-31,78.5,78.5,75.09,76.39,14427
2022-09-01,76.33,77.46,75.0,76.22,7825
2022-09-02,75.28,80.82,75.28,79.13,9517
2022-09-05,79.4,85.24,79.0,81.5,12879
2022-09-06,83.66,84.6,81.12,84.31,7113
2022-09-07,83.76,90.75,83.29,89.02,10019
2022-09-08,88.56,90.18,86.7,87.29,9454
2022-09-09,87.0,87.34,83.8,86.92,8928
2022-09-13,85.9,91.3,85.9,88.66,8097
2022-09-14,88.3,88.3,85.53,86.0,5754
2022-09-15,86.66,86.66,81.84,83.97,14564
2022-09-16,82.47,85.85,82.4,83.9,7090
2022-09-19,84.9,85.53,79.8,80.3,6766
2022-09-20,82.16,83.5,79.89,81.68,7504
2022-09-21,81.52,81.68,79.19,79.43,5643
2022-09-22,79.2,81.93,78.53,80.64,5311
2022-09-23,80.99,80.99,75.5,76.0,11371
2022-09-26,76.22,77.7,74.91,76.02,5843
2022-09-27,75.11,78.5,75.11,78.1,4553
2022-09-28,78.0,78.77,73.83,74.5,7503
2022-09-29,75.24,76.18,73.28,74.2,4188
2022-09-30,73.1,73.4,69.99,70.0,6563
2022-10-10,69.9,70.4,65.37,66.2,10026
2022-10-11,66.66,66.66,64.2,65.53,11555
2022-10-12,66.64,68.0,63.45,67.6,8756
2022-10-13,68.3,70.6,67.0,69.71,9858
2022-10-14,70.0,71.61,68.5,70.66,6026
