date,open,high,low,close,volume
2022-03-01,190.1,193.89,190.06,193.19,200285
2022-03-02,191.3,191.41,188.4,189.2,150165
2022-03-03,189.77,190.2,182.0,182.07,312889
2022-03-04,179.98,181.39,175.88,176.37,312930
2022-03-07,174.25,174.25,165.25,166.0,477389
2022-03-08,169.99,171.5,165.27,166.25,333507
2022-03-09,167.0,167.73,156.8,162.88,399219
2022-03-10,167.99,172.24,165.99,172.15,417740
2022-03-11,169.0,172.55,167.23,171.77,257971
2022-03-14,168.99,169.59,166.27,166.27,181403
2022-03-15,163.0,164.78,156.7,157.15,312945
2022-03-16,163.0,165.55,155.14,164.8,349000
2022-03-17,168.5,171.86,166.0,168.24,348292
2022-03-18,167.0,169.08,165.0,167.9,185857
2022-03-21,169.75,169.78,165.01,165.71,171054
2022-03-22,165.7,167.3,164.0,164.3,122905
2022-03-23,164.32,167.29,162.74,165.94,184639
2022-03-24,164.4,164.4,160.68,161.36,198086
2022-03-25,163.55,163.58,156.68,157.19,213641
2022-03-28,154.3,154.3,150.5,151.2,274466
2022-03-29,150.99,153.77,149.11,149.18,235211
2022-03-30,152.97,156.95,151.16,156.95,323673
2022-03-31,156.0,156.6,154.5,155.06,201366
2022-04-01,155.0,162.23,154.45,159.9,287495
2022-04-06,158.0,162.26,157.5,160.01,179443
2022-04-07,159.0,163.89,158.53,160.45,185572
2022-04-08,161.0,162.77,159.5,160.59,165446
2022-04-11,158.01,158.68,152.85,153.66,242577
2022-04-12,154.26,164.69,154.26,163.88,334164
2022-04-13,162.8,165.0,160.63,162.32,238855
2022-04-14,163.9,173.0,162.93,171.57,431191
2022-04-15,170.0,174.0,168.6,169.9,226440
2022-04-18,168.9,168.9,164.21,167.18,184111
2022-04-19,168.0,170.0,164.04,165.0,164993
2022-04-20,165.49,169.0,161.64,165.9,206341
2022-04-21,164.0,166.53,161.68,162.58,171229
2022-04-22,162.57,166.18,158.98,165.43,200144
2022-04-25,162.0,162.62,154.5,155.0,286351
2022-04-26,155.0,161.81,154.54,158.5,254539
2022-04-27,158.5,163.41,158.5,161.39,239278
2022-04-28,161.4,166.66,160.55,165.85,257120
2022-04-29,166.3,167.3,158.86,162.13,448743
2022-05-05,160.0,164.46,159.15,161.54,244802
2022-05-06,158.03,159.66,156.51,157.06,190861
2022-05-09,155.01,156.5,152.33,154.78,186236
2022-05-10,151.0,156.5,149.6,155.33,201080
2022-05-11,155.33,159.65,155.0,157.51,243902
2022-05-12,156.2,159.68,156.1,158.08,170686
2022-05-13,159.6,159.87,156.05,156.94,152556
2022-05-16,158.97,158.98,154.2,155.18,177651
2022-05-17,155.17,156.49,154.64,156.15,133412
2022-05-18,156.35,156.49,153.45,154.58,165605
2022-05-19,152.87,153.6,152.22,153.52,148783
2022-05-20,154.3,162.98,153.69,162.47,452297
2022-05-23,161.61,162.18,158.0,159.43,276453
2022-05-24,160.43,161.0,156.28,156.57,188552
2022-05-25,156.45,158.56,155.0,157.45,163957
2022-05-26,157.0,159.7,155.0,157.22,194318
2022-05-27,159.65,161.5,157.29,157.95,210683
2022-05-30,160.01,167.75,160.0,166.18,510932
2022-05-31,166.0,172.82,165.02,171.4,486545
2022-06-01,172.99,173.3,169.03,170.41,219302
2022-06-02,169.03,171.0,168.68,169.75,165224
2022-06-06,170.5,173.49,166.58,172.94,278142
2022-06-07,173.1,178.4,172.0,174.12,295077
2022-06-08,174.3,179.99,173.02,178.13,325279
2022-06-09,178.36,179.9,175.79,176.01,207839
2022-06-10,175.03,178.5,173.5,177.42,215630
2022-06-13,175.19,176.4,171.1,172.51,264346
2022-06-14,170.2,174.0,169.65,173.8,197333
2022-06-15,173.82,179.9,171.79,177.28,325441
2022-06-16,178.0,181.0,177.0,177.6,205006
2022-06-17,176.5,181.18,176.5,181.18,286204
2022-06-20,182.76,187.0,179.0,183.49,311954
2022-06-21,182.66,185.5,180.45,181.66,218116
2022-06-22,182.0,182.88,177.75,178.07,223528
2022-06-23,178.1,180.9,177.79,180.4,159725
2022-06-24,181.5,185.51,179.91,185.0,245187
2022-06-27,187.0,195.68,187.0,193.0,366375
2022-06-28,193.0,199.87,191.2,199.65,316786
2022-06-29,196.99,197.14,190.5,192.0,289971
2022-06-30,192.18,205.0,192.18,201.93,425215
2022-07-01,202.08,205.0,198.0,203.0,219366
