date,open,high,low,close,volume
2022-09-02,125.0,134.05,122.28,127.24,124349
2022-09-05,127.2,131.5,111.16,115.0,87281
2022-09-06,111.99,121.0,108.0,118.04,47108
2022-09-07,116.99,123.56,116.4,119.7,27485
2022-09-08,122.88,128.0,118.89,125.68,47353
2022-09-09,123.59,126.72,121.0,123.0,21504
2022-09-13,125.0,133.17,120.1,122.0,25303
2022-09-14,119.82,130.6,118.34,129.6,21349
2022-09-15,128.03,132.0,123.2,125.0,15330
2022-09-16,125.98,127.09,121.33,122.58,12761
2022-09-19,122.14,128.6,119.2,120.5,18689
2022-09-20,120.5,132.6,120.5,130.1,16465
2022-09-21,130.1,133.7,124.65,126.0,10163
2022-09-22,124.2,132.85,122.57,132.5,12906
2022-09-23,131.95,137.99,117.27,118.78,19921
2022-09-26,116.95,121.99,116.46,119.3,13050
2022-09-27,118.65,126.0,115.99,123.86,12794
2022-09-28,126.62,129.66,121.2,121.33,10507
2022-09-29,122.81,128.9,120.29,127.53,9362
2022-09-30,125.95,129.66,121.02,123.12,5378
2022-10-10,123.18,124.0,113.3,113.32,7746
2022-10-11,114.15,117.78,113.59,117.0,5301
2022-10-12,115.18,115.18,96.01,108.0,18879
2022-10-13,107.0,115.0,103.02,112.05,13504
2022-10-14,113.27,130.0,111.84,126.5,17445
2022-10-17,126.0,128.94,112.3,117.78,17011
2022-10-18,116.99,117.89,110.32,113.09,14361
2022-10-19,114.0,114.0,107.08,109.55,9838
2022-10-20,106.99,113.83,104.89,107.92,13518
2022-10-21,108.08,111.8,100.01,110.2,20352
2022-10-24,108.0,108.98,104.1,105.21,6091
2022-10-25,102.12,106.95,100.0,101.64,8370
2022-10-26,101.0,117.47,100.2,111.32,14908
2022-10-27,111.21,116.97,110.0,114.33,10344
2022-10-28,114.15,119.99,112.55,115.1,11955
2022-10-31,118.9,122.95,115.3,121.67,8672
2022-11-01,121.96,125.55,114.6,118.08,11808
2022-11-02,118.0,126.8,117.0,121.64,10636
2022-11-03,121.64,126.76,118.12,125.27,10728
2022-11-04,126.14,128.88,122.71,127.21,9288
2022-11-07,125.32,131.27,122.85,123.85,7120
2022-11-08,125.4,127.94,122.5,127.49,5521
2022-11-09,128.67,128.99,121.98,123.62,6909
2022-11-10,124.29,127.49,118.61,119.0,6481
2022-11-11,121.0,128.0,120.33,122.65,8732
2022-11-14,122.16,130.5,119.5,129.05,6611
2022-11-15,129.0,130.0,125.18,128.49,7918
2022-11-16,127.6,131.4,125.13,125.6,6969
2022-11-17,127.16,127.16,118.23,122.3,11867
2022-11-18,122.15,123.85,116.86,116.98,8821
2022-11-21,115.78,119.43,113.01,116.33,5989
2022-11-22,115.53,117.9,110.11,110.72,7587
2022-11-23,110.27,112.55,105.79,110.1,5654
2022-11-24,109.66,112.27,109.6,110.6,3723
2022-11-25,109.0,110.51,106.0,106.3,4137
2022-11-28,104.92,106.98,103.31,104.32,3709
2022-11-29,106.07,111.0,104.5,108.35,6050
2022-11-30,108.36,108.87,104.8,106.05,3535
2022-12-01,107.99,109.0,104.35,107.65,6862
2022-12-02,107.02,109.8,105.2,107.85,3094
2022-12-05,108.69,111.3,106.1,110.5,4022
2022-12-06,110.7,112.52,105.1,105.99,5012
2022-12-07,105.27,110.33,103.58,108.24,7266
2022-12-08,107.73,110.44,107.2,108.28,3207
2022-12-09,108.0,111.45,106.5,108.34,5119
2022-12-12,107.61,109.5,106.32,106.86,2320
2022-12-13,106.32,107.21,104.67,105.22,2015
2022-12-14,105.23,106.34,102.88,105.4,2177
2022-12-15,104.77,106.93,102.93,103.0,2947
2022-12-16,102.02,104.45,100.91,102.9,2667
2022-12-19,103.0,103.0,96.86,98.44,5181
2022-12-20,98.4,98.67,96.1,98.67,2968
2022-12-21,97.99,102.6,97.99,100.2,2358
2022-12-22,100.21,103.01,98.5,98.52,1418
2022-12-23,98.03,104.1,96.52,102.72,5314
2022-12-26,102.03,104.5,100.82,103.92,2532
2022-12-27,103.04,103.87,99.8,102.87,2519
2022-12-28,102.6,102.99,101.07,101.85,802
2022-12-29,101.84,106.6,100.96,104.38,4053
2022-12-30,104.38,106.79,103.01,103.2,2301
2023-01-03,102.03,111.5,102.03,110.86,5512
2023-01-04,113.21,113.24,109.35,112.0,4490
2023-01-05,112.0,117.77,110.37,115.18,5198
2023-01-06,114.69,119.35,113.0,114.8,4637
2023-01-09,115.8,120.0,113.69,118.5,4003
2023-01-10,117.94,118.95,114.88,115.5,2023
2023-01-11,115.47,116.36,112.41,113.51,3106
2023-01-12,112.03,115.62,112.03,115.0,1046
2023-01-13,114.99,118.74,114.11,115.0,2818
2023-01-16,115.5,122.76,114.0,121.0,4550
2023-01-17,122.5,124.65,121.1,122.96,4605
2023-01-18,122.46,122.81,119.37,122.15,1698
2023-01-19,120.2,126.76,120.2,125.48,2605
2023-01-20,125.95,129.6,125.95,128.0,5827
2023-01-30,129.72,129.93,125.0,129.0,4833
2023-01-31,126.13,127.19,123.59,126.69,3688
2023-02-01,126.07,126.69,117.02,120.0,7236
2023-02-02,118.9,127.01,118.05,126.3,5515
2023-02-03,124.97,127.55,121.2,122.98,3566
2023-02-06,123.0,123.0,118.45,121.7,2631
2023-02-07,122.0,122.0,117.15,119.0,2058
2023-02-08,118.03,121.49,118.03,119.73,1438
2023-02-09,120.08,121.49,117.52,120.6,3354
2023-02-10,120.6,120.9,114.64,115.42,4655
2023-02-13,116.68,119.8,114.66,119.3,4867
2023-02-14,117.41,119.95,117.41,119.55,1885
2023-02-15,118.56,123.61,117.07,122.02,3877
2023-02-16,121.01,122.79,117.2,117.93,1788
2023-02-17,117.05,119.13,115.56,115.61,1578
2023-02-20,115.07,117.76,110.99,114.39,3223
2023-02-21,113.1,116.65,112.37,114.76,1787
2023-02-22,115.0,118.91,113.06,116.7,2459
2023-02-23,116.16,117.4,112.22,113.26,1130
2023-02-24,113.66,114.49,111.34,113.17,1202
2023-02-27,112.1,113.98,109.0,110.33,2538
2023-02-28,110.82,114.89,110.34,111.83,2385
2023-03-01,111.41,114.88,110.53,113.72,2269
2023-03-02,111.28,115.49,110.25,112.52,5638
2023-03-03,113.0,116.9,111.54,114.0,3068
2023-03-06,114.94,116.59,111.8,116.33,2935
2023-03-07,115.8,120.0,113.6,113.6,2757
